Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
1716,"[675, 219, 696, 1539, 94, 416, 1925, 653, 619, 725, 1139, 1819, 960, 1775, 1581, 1393, 1441, 671, 2072, 886, 976, 1509, 556, 611, 1685, 1204, 762, 1290, 1372, 1433, 1545, 1684, 965, 1418, 2035, 1203, 731, 1165, 1619, 45, 1471, 195, 1476, 356, 746, 1140, 2087, 1274, 1359, 940, 407, 947, 464, 2048, 1506, 1906, 1653, 1637, 588, 1223, 793, 395, 1195, 1102, 285, 473, 1874, 2011, 908, 1317, 1709, 2067, 415, 184, 342, 763, 2090, 846, 229, 1922, 2060, 765, 2108, 1318, 2086, 1062, 995, 950, 1404, 272, 580, 142, 1804, 1601, 655, 1460, 2047, 711, 1275, 1482, 333, 1230, 1219, 354, 1144, 329, 540, 297, 334, 1466, 1854, 210, 722, 256, 1107, 327, 1731, 1103, 717, 1533, 1793, 1277, 490, 681, 496, 1710, 1141, 1942, 437, 1126, 863, 1538, 1047, 1012, 1206, 258, 931, 1406, 1675, 1736, 669, 37, 1485, 1525, 1351, 196, 1701, 1782, 515, 1071, 403, 72, 123, 2, 1470, 1095, 432, 1423, 873, 1694, 427, 158, 324, 1966, 1023, 2064, 527, 325, 143, 68, 252, 1260, 63, 1244, 1575, 1174, 121, 818, 239, 1543, 111, 1330, 2005, 1119, 2076, 213, 152, 466, 553, 651, 1030, 430, 1784, 456, 1510, 1004, 929, 1167, 436, 1142, 578, 836, 949, 1589, 914, 2014, 192, 388, 1113, 1069, 1010, 245, 470, 1210, 1754, 477, 1305, 10, 235, 1110, 1579, 796, 41, 248, 212, 370, 126, 792, 601, 934, 483, 50, 1621, 791, 777, 299, 558, 193, 1936, 1703, 857, 1038, 507, 776, 1182, 849, 1000, 1737, 926, 1604, 635, 1149, 1613, 2074, 823, 1282, 426, 728, 331, 633, 231, 630, 1253, 1954, 2066, 1864, 118, 1741, 73, 397, 1911, 1803, 90, 488, 1813, 5, 1840, 903, 261, 1049, 598, 709, 2094, 529, 326, 1361, 1053, 1723, 1389, 1919, 1324, 1758, 1560, 819, 771, 1697, 1869, 1468, 296, 841, 595, 2096, 575, 699, 1573, 560, 2034, 1299, 632, 1655, 739, 1900, 564, 391, 593, 850, 1795, 1092, 417, 1630, 228, 854, 311, 938, 519, 1688, 645, 1660, 706, 718, 315, 2062, 732, 1031, 127, 387, 385, 309, 1827, 1638, 840, 382, 147, 69, 181, 1001, 360, 55, 153, 2043, 379, 98, 1294, 1926, 452, 738, 858, 1028, 1825, 810, 618, 361, 1878, 1205, 2075, 1765, 18, 2003, 14, 39, 1879, 372, 1054, 1585, 773, 1268, 1417, 1489, 698, 12, 1176, 2106, 1952, 1363, 328, 1790, 788, 48, 577, 766, 786, 504, 226, 614, 2085, 1171, 168, 303, 1016, 680, 95, 1002, 1236, 1742, 1287, 888, 1390, 1738, 1221, 1979, 650, 1391, 748, 918, 969, 1185, 246, 930, 686, 465, 1337, 404, 1233, 199, 1704, 1376, 877, 807, 1941, 1490, 909, 911, 876, 23, 1597, 358, 822, 1664, 737, 87, 837, 1914, 665, 1443, 462, 672, 292, 682, 1618, 148, 421, 269, 1143, 544, 1959, 1147, 365, 749, 170, 1225, 320, 1106, 946, 56, 917, 1015, 349, 1307, 67, 1733, 1515, 420, 1396, 54, 1360, 151, 163, 778, 1519, 1041, 1302, 1068, 747, 57, 1, 2006, 2016, 933, 207, 1610, 453, 869, 1695, 61, 2002, 756, 2028, 1435, 1338, 410, 1884, 122, 433, 770, 1349, 581, 77, 249, 1026, 66, 1711, 310, 224, 1125, 546, 1220, 298, 218, 2020, 1859, 400, 82, 1903, 1820, 1150, 626, 74, 701, 84, 1145, 225, 1892, 743, 1891, 1467, 838, 442, 1009, 649, 880, 772, 2040, 51, 1933, 1395, 1496, 1659, 1546, 413, 1438, 491, 460, 154, 1061, 1850, 1761, 898, 585, 1769, 720, 264, 953, 1326, 624, 1117, 844, 727, 1093, 1953, 1726, 723, 1976, 526, 425, 1159, 204, 1347, 1628, 2054, 85, 479, 1634, 984, 829, 1242, 1839, 627, 937, 441, 1756, 759, 1312, 1248, 1217, 1018, 667, 1614, 2070, 2065, 906, 1722, 1830, 628, 1366, 80, 1177, 1036, 1848, 882, 1705, 2068, 1309, 1991, 1164, 2095, 2083, 518, 740, 1180, 1520, 165, 376, 440, 1802, 1757, 1965, 1237, 179, 557, 1596, 1459, 3, 1291, 108, 1727, 52, 1153, 2104, 113, 1434, 1214, 1927, 1806, 970, 852, 1528, 38, 1029, 1971, 2017, 2100, 1593, 1175, 1403, 380, 1993, 1497, 508, 307, 1856, 344, 1739, 1831, 821, 839, 1342, 390, 414, 1077, 1500, 1841, 670, 478, 989, 1265, 1498, 1446, 583, 1905, 636, 744, 1615, 100, 968, 1094, 1872, 1120, 149, 1075, 1436, 2102, 29, 1917, 534, 141, 1048, 1152, 182, 1767, 291, 1477, 1273, 27, 1875, 1413, 161, 1293, 1527, 1940, 1988, 1594, 353, 336, 1407, 832, 1073, 1284, 516, 166, 185, 1279, 1099, 1341, 1257, 1871, 1522, 1246, 712, 646, 736, 217, 40, 104, 76, 1216, 1834, 450, 247, 1547, 758, 1617, 1168, 300, 683, 603, 1333, 476, 1656, 1565, 891, 1562, 835, 134, 1944, 730, 1254, 1909, 524, 86, 1491, 1115, 290, 1472, 137, 1912, 1474, 1599, 1263, 1980, 438, 775, 1729, 571, 760, 820, 861, 337, 1087, 346, 2088, 1415, 568, 250, 954, 1346, 734, 371, 238, 1582, 590, 1419, 693, 779, 374, 489, 1465, 764, 974, 707, 251, 866, 1186, 1855, 1229, 1960, 1304, 394, 794, 1899, 1632, 1065, 1749, 1566, 1137, 1563, 1017, 241, 359, 411, 1251, 1383, 1394, 629, 240, 798, 1264, 65, 924, 1096, 1540, 998, 1056, 1416, 1259, 2022, 2025, 1249, 49, 259, 905, 162, 639, 481, 1163, 20]",23,16,"[5, 8, 9, 10, 11, 12, 13, 14, 18, 19, 20, 21, 22, 23, 0, 7, 15, 16, 17, 6, 4, 1, 2]","[1716, 786, 177, 3958, 940, 765, 2278, 4716, 4274, 1291, 1969, 2843, 4297, 1064, 4499, 411, 4123, 671, 4591, 4090, 3098, 2445, 2429, 762, 4800, 1784, 1014, 3067, 393, 3172, 1383, 362, 2059, 1964, 1266, 4273, 4805, 4337, 372, 2481, 2613, 1025, 1370, 3409, 2598, 574, 568, 1108, 3511, 2096, 4862, 2337, 2284, 18, 1184, 1057, 991, 167, 2800, 2227, 2254, 3848, 3674, 1068, 8, 4139, 2988, 4051, 461, 2274, 559, 36, 1017, 849, 3162, 2050, 2603, 2399, 654, 1696, 2391, 668, 198, 783, 3846, 3018, 3020, 2195, 1034, 2972, 1218, 4464, 945, 3215, 4685, 4293, 4087, 42, 2097, 534, 1179, 1650, 3782, 3556, 3182, 1377, 3059, 66, 3375, 4277, 3011, 3812, 321, 1863, 4599, 1848, 3029, 3046, 2065, 89, 112, 3614, 3301, 4552, 1808, 3803, 2322, 4746, 926, 2921, 2201, 4875, 2585, 992, 2779, 3299, 2713, 803, 1125, 2744, 3277, 2053, 1662, 4421, 1895, 48, 773, 756, 586, 3127, 1373, 4021, 3441, 188, 422, 409, 396, 3963, 3898, 1578, 1429, 1875, 1568, 368, 1822, 2557, 1654, 3666, 2027, 4625, 736, 1324, 1023, 328, 1871, 3966, 3530, 4165, 1419, 3231, 3752, 3445, 1608, 2893, 3534, 3833, 88, 2199, 3000, 459, 4715, 3621, 2844, 3135, 3975, 4312, 4537, 4861, 4846, 795, 3466, 1313, 537, 1091, 259, 930, 2766, 3569, 3781, 334, 1712, 3447, 1274, 3565, 3870, 648, 3933, 3232, 1499, 1082, 1039, 250, 4287, 1106, 255, 4043, 716, 1832, 1205, 1747, 1815, 3163, 4932, 1442, 1286, 1425, 1952, 3495, 2450, 1436, 4408, 4469, 3289, 4717, 73, 4398, 3620, 3519, 1733, 2182, 4330, 4644, 77, 4320, 4056, 869, 2101, 2927, 706, 2596, 4384, 3132, 3601, 51, 3392, 1037, 300, 3684, 26, 2859, 970, 4553, 4534, 240, 944, 602, 444, 626, 746, 307, 4124, 4475, 38, 3611, 1484, 2659, 1062, 4492, 1164, 3175, 1360, 2644, 1, 2016, 4204, 628, 1400, 3057, 3518, 3347, 2073, 4726, 4366, 3568, 343, 401, 3546, 419, 3778, 2099, 1981, 1899, 750, 1663, 3473, 2626, 363, 1762, 1480, 4050, 4426, 718, 3851, 214, 4614, 3217, 3468, 701, 4310, 3500, 4758, 1589, 3807, 169, 814, 2710, 3523, 80, 2501, 4547, 2455, 1872, 4324, 4437, 913, 4763, 226, 3017, 4174, 4105, 794, 1256, 1277, 1260, 3954, 4858, 587, 4847, 3840, 1350, 824, 101, 195, 4892, 1818, 1621, 4305, 1950, 3359, 1694, 4272, 4635, 2953, 3724, 3028, 2872, 3496, 2593, 616, 2142, 937, 1900, 2434, 3354, 136, 2479, 4407, 3097, 309, 884, 2021, 1545, 3487, 2285, 1753, 3644, 669, 3341, 3197, 4891, 2306, 3592, 728, 3938, 2589, 4313, 3815, 4187, 916, 2564, 721, 1376, 844, 4654, 1306, 2070, 2314, 2290, 637, 4392, 432, 3066, 3165, 2083, 166, 2074, 4824, 1604, 2692, 141, 2493, 3088, 3304, 1526, 2340, 987, 3408, 3879, 3662, 4282, 1644, 2428, 3205, 3332, 2942, 2607, 1720, 3967, 475, 1539, 3545, 394, 1979, 2270, 218, 3968, 3681, 4827, 4081, 3697, 4532, 2177, 2548, 870, 1133, 1303, 4580, 2688, 4511, 2155, 3358, 2256, 1788, 3415, 3802, 2832, 2748, 1686, 4449, 4114, 3581, 2569, 3547, 2228, 4191, 735, 703, 639, 816, 4652, 1736, 2416, 989, 2414, 4369, 2950, 2204, 4886, 2724, 4074, 3725, 4, 1682, 3923, 4568, 3540, 2608, 1072, 3397, 215, 1770, 4055, 481, 2484, 3404, 811, 1498, 4915, 2993, 3787, 3805, 918, 3722, 4441, 1773, 2537, 3348, 624, 4871, 3381, 4106, 2566, 1878, 4928, 4127, 4005, 697, 346, 4705, 2873, 2845, 4593, 4219, 1665, 2315, 3037, 2344, 909, 3208, 2618, 2524, 3206, 981, 2423, 2697, 1107, 2591, 4610, 3013, 120, 2757, 3261, 4477, 2732, 3913, 2978, 3192, 3505, 3668, 522, 1058, 175, 200, 1854, 1119, 1597, 968, 3072, 2995, 3707, 3754, 3300, 2282, 4835, 3890, 3233, 39, 4152, 817, 4077, 494, 3559, 3539, 3978, 3535, 3369, 1983, 2561, 4079, 1749, 386, 242, 498, 2704, 2160, 2433, 4655, 4711, 4910, 1021, 1837, 4661, 2118, 1530, 3461, 683, 3952, 850, 1598, 2652, 3101, 203, 2178, 4904, 1786, 3164, 673, 966, 1610, 4207, 4784, 1182, 44, 4830, 252, 4731, 2331, 1723, 3156, 2441, 3579, 714, 3538, 4865, 4817, 2924, 3109, 3623, 70, 4791, 4447, 2523, 4167, 1976, 2383, 161, 1309, 237, 1418, 4397, 3343, 766, 1358, 2587, 2318, 1710, 4575, 4487, 2992, 2668, 1890, 4559, 85, 1405, 4058, 2100, 3776, 543, 289, 1547, 1191, 478, 357, 2292, 1193, 3259, 280, 1602, 1755, 650, 979, 3336, 726, 1560, 156, 4263, 1416, 4302, 3635, 780, 123, 1531, 4571, 1840, 1632, 1308, 213, 514, 4311, 116, 2936, 2568, 4920, 1729, 2633, 3634, 3738, 1783, 2145, 2726, 2996, 3877, 1033, 3136, 3734, 2149, 4695, 3510, 1951, 556, 2643, 205, 771, 604, 4743, 2309, 183, 4130, 78, 1012, 1975, 1233, 4541, 4536, 2635, 4289, 3120, 1603, 1336, 2969, 1122, 3328, 577, 3403, 995, 1254, 1664, 2974, 356, 1130, 2466, 4710, 1504, 4210, 1987, 138, 4806, 3897, 3061, 4488, 2745, 2731, 1139, 1265, 3962, 2156, 1970, 2915, 3460, 14, 3247, 3606, 754, 3818, 1516, 4280, 3610, 4494, 2432, 3577, 3874, 2269, 4084, 4722, 4107, 2986, 3291, 2675, 2088, 4438, 1394, 1732, 3783, 2886, 3690, 3146, 2362, 2770, 1870, 4169, 2595, 3800, 2536, 45, 792, 1243, 4097, 4298, 4415, 4319, 2321, 3769, 3269, 4029, 2530, 4497, 1626, 1325, 2129, 2875, 2168, 2185, 2102, 2044, 1320, 4720, 3536, 2645, 1486, 329, 4845, 4109, 3788, 3810, 3638, 4509, 633, 2637, 3917, 27, 1859, 1833, 3318, 3513, 1768, 2263, 3239, 4618, 1149, 1774, 1048, 2960, 3282, 1925, 2869, 3871, 83, 4117, 3154, 3924, 1789, 4442, 1138, 3446, 285, 440, 848, 4769, 2014, 2866, 2786, 3070, 3497, 2864, 3599, 589, 2602, 1368, 449, 3288, 4627, 2492, 3720, 4619, 4659, 2805, 1150, 4669, 1928, 859, 3631, 2734, 1011, 3957, 1482, 4527, 54, 1019, 2248, 155, 4465, 2979, 2751, 224, 153, 2261, 373, 2369, 4637, 1741, 152, 3451, 476, 219, 4698, 4596, 3712, 2892, 3380, 3099, 2592, 2420, 2052, 4768, 315, 65, 1739, 3430, 2424, 3907, 742, 3804, 1126, 448, 753, 1315, 4551, 4377, 3324, 3320, 3317, 2245, 1038, 538, 3064, 107, 3842, 4028, 4459, 3940, 1372, 3819, 3200, 2084, 2555, 3216, 857, 2801, 3052, 1492, 292, 2265, 1104, 1634, 1594, 3685, 2005, 643, 3425, 3862, 1090, 2040, 2258, 4924, 928, 4326, 3077, 4275, 2200, 2308, 3981, 4732, 1319, 2443, 202, 4276, 173, 2240, 1127, 3243, 932, 3344, 1643, 351, 2848, 2007, 739, 2277, 487, 4882, 30, 1226, 1186, 3590, 3014, 4431, 1070, 1340, 1298, 2393, 4065, 3068, 4103, 4727, 3710, 619, 3528, 3050, 2365, 1208, 2765, 2042, 4601, 3008, 806, 4544, 2425, 1620, 4877, 2491, 4818, 4262, 1361, 2818, 4723, 2062, 3150, 2839, 4133, 901, 3660, 2647, 1695, 2615, 1915, 2906, 4837, 2660, 3448, 235, 2407, 1097, 268, 1564, 172, 3706, 1590, 4851, 3961, 4279, 4008, 238, 135, 3948, 322, 456, 58, 2666, 1259, 974, 503, 4141, 3193, 781, 3506, 4444, 3388, 4759, 2955, 2326, 3825, 2459, 4821, 1454, 2656, 4281, 4935, 3464, 2377, 1533, 1323]","[1716, 786, 177, 3958, 2278, 940, 765, 4716, 1064, 671, 4274, 1969, 2445, 2843, 3098, 4499, 411, 1291, 4800, 4591, 4297, 393, 2429, 762, 4337, 4123, 3067, 1964, 1266, 372, 3409, 1014, 568, 2096, 4273, 4805, 3172, 1383, 2254, 4862, 2059, 2481, 2227, 1784, 2284, 991, 4090, 2613, 574, 3674, 2337, 3511, 1025, 36, 1057, 3018, 3162, 18, 2274, 3848, 4464, 668, 2399, 167, 2603, 2800, 1370, 8, 4051, 1696, 2391, 3846, 559, 461, 1108, 2988, 1017, 2598, 198, 321, 362, 2972, 3375, 2050, 2585, 42, 3020, 3782, 3277, 112, 3614, 849, 654, 4685, 1377, 945, 1373, 3011, 2779, 2065, 328, 3966, 66, 2322, 3556, 2195, 783, 1218, 992, 3299, 1650, 2027, 4139, 1863, 3059, 4087, 3812, 3029, 1608, 926, 1184, 1712, 48, 756, 534, 4021, 4277, 3215, 3046, 3127, 89, 4861, 3182, 1179, 4293, 1125, 2744, 1875, 1419, 1313, 4398, 3803, 2927, 368, 3870, 773, 26, 4599, 4534, 1654, 3898, 2713, 188, 409, 1429, 1578, 1, 1871, 4204, 1400, 1568, 4726, 4552, 736, 3546, 4165, 1952, 1034, 1848, 1662, 716, 4846, 214, 4469, 586, 3301, 396, 3523, 80, 1091, 4717, 73, 4763, 1733, 4174, 3445, 259, 2766, 1277, 3954, 4320, 4858, 4847, 2596, 1350, 4384, 3447, 3132, 3000, 3601, 2953, 2201, 3724, 3028, 2593, 1037, 3097, 309, 2021, 3289, 602, 4891, 626, 746, 4124, 3963, 3611, 1062, 3441, 3175, 1360, 2314, 3534, 255, 88, 987, 3057, 3879, 3662, 3347, 2428, 300, 2607, 3232, 2859, 3967, 38, 1539, 1205, 2844, 1747, 1815, 419, 4932, 2099, 1981, 869, 870, 1023, 2893, 1899, 2688, 3473, 422, 4625, 4537, 2626, 2053, 363, 803, 2748, 4426, 718, 2450, 3466, 706, 1442, 3833, 2414, 3851, 2950, 1480, 4074, 1663, 3725, 4050, 1808, 215, 4758, 1106, 4421, 2993, 1589, 169, 1274, 3722, 4441, 1068, 1773, 3348, 3231, 3381, 2710, 1878, 697, 346, 4705, 537, 2873, 2845, 4593, 913, 4437, 2315, 2344, 2618, 3206, 4105, 2423, 794, 2182, 3013, 120, 3261, 2732, 4746, 1260, 3192, 4644, 3668, 1058, 175, 200, 1597, 3072, 2101, 3300, 2282, 4835, 101, 195, 3233, 2199, 39, 4892, 4305, 1950, 1694, 3539, 51, 3369, 2872, 1900, 1983, 2434, 2561, 3354, 4407, 4655, 4711, 136, 1837, 2118, 1530, 3487, 3461, 1598, 2652, 3644, 1621, 1786, 673, 3933, 944, 3341, 1182, 3197, 44, 3592, 4830, 444, 4731, 2331, 2441, 4313, 3519, 3815, 2924, 4475, 3623, 2523, 4167, 916, 2383, 3135, 1309, 4287, 237, 721, 3343, 3392, 1710, 4487, 844, 459, 4058, 1306, 543, 1547, 1191, 3666, 1193, 3259, 1602, 650, 3336, 726, 156, 1416, 4392, 123, 1632, 1308, 514, 2936, 4920, 1729, 3738, 2145, 1545, 3877, 2074, 4824, 3975, 141, 4695, 3510, 2501, 2493, 205, 4743, 3088, 3304, 1012, 628, 3781, 2969, 1039, 3328, 577, 3496, 3332, 2942, 4187, 2974, 1526, 1130, 4710, 1504, 1720, 4056, 3897, 2073, 2156, 1970, 1499, 307, 3460, 14, 4366, 3530, 3545, 3017, 4494, 226, 3874, 4084, 3291, 2675, 1394, 1732, 250, 3783, 3690, 3163, 3146, 4169, 2595, 792, 4097, 4081, 4298, 4415, 2177, 2548, 2321, 3769, 3269, 1324, 1325, 2875, 475, 2102, 2044, 1320, 4720, 3536, 4109, 3788, 824, 4312, 4511, 633, 3917, 1833, 1768, 2263, 2155, 3358, 4580, 2256, 2960, 1925, 3871, 1789, 4442, 3569, 3415, 440, 4769, 2832, 3497, 3599, 3568, 4627, 4659, 2805, 4114, 884, 1150, 4669, 3581, 859, 2569, 2734, 1011, 3957, 3547, 4191, 54, 3205, 4715, 735, 703, 155, 2979, 2751, 1436, 1762, 224, 153, 1736, 2416, 343, 4637, 152, 2557, 219, 989, 669, 4408, 2228, 1303, 3099, 4875, 2420, 4768, 315, 1739, 795, 2724, 3430, 1682, 1126, 448, 4614, 753, 3468, 4568, 2245, 1038, 107, 3842, 3397, 3940, 1164, 1372, 4492, 2084, 3216, 3500, 4043, 4, 1104, 1634, 1770, 643, 3425, 3862, 1090, 2258, 4272, 928, 4275, 1686, 3981, 639, 2443, 1127, 932, 811, 2848, 2007, 2277, 4449, 4882, 1498, 750, 1226, 1186, 3014, 1070, 1340, 4065, 2016, 4727, 2659, 619, 3528, 1832, 3807, 930, 3787, 2765, 3805, 4877, 4652, 4818, 4262, 1361, 4723, 2484, 1822, 3150, 4133, 2647, 1695, 1915, 2097, 3448, 2407, 240, 1097, 268, 814, 1564, 401, 3961, 2537, 238, 135, 2204, 3495, 974, 4915, 1286, 4141, 1818, 624, 4444, 4759, 2326, 2459, 3620, 4821, 1454, 2921, 3404, 1533, 1323]"
1717,"[1282, 233, 914, 1612, 1865, 1183, 680, 484, 626, 1929, 1930, 1691, 60, 895, 340, 190, 844, 861, 647, 797, 663, 138]",52,51,"[9, 18, 20, 13, 15, 19, 14, 16, 21, 23, 10, 0, 12]","[3243, 2580, 1313, 2429, 218, 1884, 1717, 3440, 1379, 1813, 379, 3635, 1825, 1070, 2542, 2578, 882, 3591, 1728, 701, 992, 2246, 4123, 152, 2455, 3574, 1891, 2844, 4460, 2399, 4069, 4932, 135, 219, 2541, 844, 1486, 4509, 1109, 2486, 3172, 221, 2187, 3754, 4618]","[3243, 2429, 2580, 1813, 1825, 2542, 1884, 1717, 882, 3440, 701, 992, 152, 3574, 1891, 2399, 219, 2541, 1486, 1109, 379, 221, 218, 3754, 4618]"
1718,"[194, 520, 1721]",1,53,"[9, 12, 19, 0, 10, 18, 7, 20, 16, 17, 8, 15, 14]","[2682, 1718, 3958, 4805, 2277, 839, 4333, 177, 4028, 4415, 4539, 358]","[2682, 1718, 3958, 4805, 4333, 2277, 177, 4028, 839]"
1719,"[406, 977]",89,55,"[19, 23, 18, 8, 21, 22]","[1118, 4495, 1551, 4840, 3668, 4781, 2384, 2278, 3249, 2896, 965, 4518, 4468, 306, 1461]","[1118, 4840, 4495, 4781, 2384, 3668, 1551, 3249, 2896, 965, 4518, 4468, 2278, 1461]"
1720,"[1826, 157, 13, 310, 381, 2074, 1103, 884, 786, 235, 1349, 720, 1476, 1684, 1142, 788, 43, 1926, 1686, 2094, 722, 839, 442, 1205, 1672, 1025, 585, 1029, 1453, 1693, 489, 1131, 1402]",23,16,"[11, 20, 13, 0, 17, 12, 7, 22, 19, 23, 18, 16, 8, 14, 9, 1, 15, 21, 10]","[1875, 1720, 4337, 4499, 786, 1895, 940, 4087, 4685, 1716, 2429, 3877, 88, 1773, 1425, 3752, 200, 1313, 718, 4121, 1757, 3120, 4141, 4051, 3708, 1808, 2972, 706, 2318, 3229, 3955, 2591, 2463, 1569, 2780, 238, 795, 4805, 4599, 1291, 314, 394, 3154, 362, 783, 1979, 3404, 1014, 3239, 77, 3598, 3011, 2996, 992, 3812, 4873, 4050, 2053, 721, 814, 1555, 4034, 397, 4785, 1174, 1376, 3556, 803, 3757, 4565, 4547, 2161, 1499, 4516, 1139, 2607, 2750]","[1875, 1720, 786, 4337, 4499, 940, 200, 718, 1757, 4141, 4685, 4051, 2972, 2318, 3955, 2463, 2780, 795, 4599, 1291, 394, 362, 783, 1979, 3404, 3239, 77, 3877, 1716, 3011, 992, 4873, 88, 814, 4034, 2429, 1174, 1376, 803, 4565, 4547, 1773, 2161, 1425, 4087, 1499, 1139, 2750]"
1721,"[1736, 1081, 1793, 760, 1563, 118, 1384, 1214, 681, 1739, 47, 884, 208, 2053, 965, 445, 1703, 1460]",28,19,"[19, 12, 16, 15, 17, 20, 21, 13, 10, 14]","[1014, 3059, 705, 1786, 4672, 2962, 573, 2135, 1134, 2393, 2302, 1051, 712, 4556, 1186, 385, 1884, 1469, 2818, 1799, 3536, 1903, 582, 4819, 929, 3806, 2920, 2245, 2437, 2613, 2744, 4591, 4635]","[1786, 1014, 2962, 705, 3059, 1134, 2393, 1051, 4672, 4556, 573, 385, 1469, 2818, 3536, 1903, 582, 929, 2245, 2437, 4591, 4635]"
1722,"[1817, 1701, 1525, 118, 1457, 635, 87, 2088, 170, 1889, 951, 486]",78,46,"[9, 18, 13, 12, 21, 16, 11, 20, 17]","[1722, 3568, 1254, 3175, 4717, 3885, 1400, 2322, 233, 3562, 3570, 628, 4257, 2564, 3446, 8, 4245, 637, 4659, 1625, 133, 36, 2337]","[1722, 3175, 3885, 2322, 3562, 628, 2564, 3568, 8, 4245, 4659, 133, 2337]"
1723,"[477, 1933, 1035, 1503, 328, 13, 850, 780, 1455, 160]",23,37,"[9, 23, 12, 20, 18, 11, 21, 7, 15, 22, 13, 14, 8, 0, 19, 16, 5, 17, 10, 1, 6]","[1650, 1723, 4809, 786, 3210, 1266, 383, 3780, 3379, 3181, 1095, 4123, 362, 196, 2774, 325, 2843, 935, 1034, 4716, 177, 3446, 1836, 4173, 1262, 891, 1716, 2446, 765, 721, 4274, 4591, 574, 8, 4077, 397, 1184, 2988, 48, 2686, 4693, 2710, 3059, 4499, 2668, 1385, 1654, 4625, 1064, 1218, 4475, 762, 3162, 4537, 4378, 3538]","[1650, 1723, 4809, 786, 3210, 383, 1266, 3780, 3181, 3379, 2843, 196, 1095, 1034, 4173, 1262, 2774, 891, 1716, 2446, 765, 721, 4591, 4123, 4716, 574, 177, 362, 8, 397, 1184, 2988, 2710, 3059, 4499, 2668, 1064, 1836, 3162, 4378]"
1724,"[616, 1447, 1609, 1806, 1521, 313, 533, 1296]",19,5,"[19, 21, 22, 23, 20, 17, 18]","[2429, 4416, 2323, 478, 2238, 1535, 4889, 368, 177, 1970, 2054, 1815, 4652, 2887, 2374, 145, 2488, 916, 1442, 326, 341, 2557, 992, 2685, 3105, 2924, 3270, 4482, 2588, 728, 4829, 2766]","[2429, 368, 1815, 2887, 145, 4416, 916, 1442, 2323, 341, 992, 2238, 3105, 2924, 1535, 4889, 2588, 728, 177, 4829, 2766]"
1725,"[1443, 1227]",96,16,"[8, 14, 9, 15, 13, 12, 10, 16, 7, 18, 17, 11]","[4167, 609, 3320, 1696, 151, 3200, 3958, 80, 3500, 4297, 3666]","[4167, 3320, 151, 609, 1696, 3958, 80, 3500, 4297]"
1726,"[210, 1906, 1781, 1225, 478, 2018, 1032, 376, 1645, 56, 1532, 1857, 1141, 151, 788, 112]",4,53,"[21, 17, 9, 13, 22, 12, 18, 16, 19, 11, 7, 10, 14, 20]","[4805, 167, 3772, 1976, 3958, 2647, 2547, 786, 3231, 372, 3232, 3239, 2337, 2050, 2634, 195, 2662, 3613, 940, 716, 3662, 4499, 4591, 2429, 4652, 4576, 3547, 574, 763, 2615, 3075, 4867]","[4805, 167, 3772, 1976, 2647, 786, 3231, 372, 2337, 2050, 2634, 940, 3662, 4591, 4652, 3547, 2615, 4867]"
1727,"[611, 370, 1267, 1925, 1317, 1823, 13, 2082, 1445, 58, 955, 334, 1215, 1299, 1867, 1954, 268, 55, 1484, 1302, 504, 2094, 1328, 137, 340, 1073, 876]",52,42,"[9, 15, 8, 19, 20, 18, 21, 12, 13, 16, 0, 17, 23, 14]","[588, 459, 534, 2429, 3088, 177, 3803, 1815, 226, 1561, 786, 1589, 1745, 1491, 4860, 3058, 3848, 1313, 3067, 4430, 3447, 2589, 3299, 4651, 1308, 1184, 3465, 3204, 412, 3534, 3495, 4442, 3886, 218, 1187, 1991, 4274, 362, 4369, 765, 1460, 198, 411, 1400, 2859, 4509, 1306, 2634, 4716, 3595, 1686, 4348]","[588, 459, 2429, 3088, 1815, 1589, 4860, 3058, 3848, 3067, 3447, 2589, 1561, 3803, 1308, 534, 786, 3204, 3495, 4442, 1745, 1187, 177, 362, 765, 411, 2859, 1491, 2634, 3595, 4348]"
