Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
4256,"[2331, 2056, 1769, 2267, 2879, 3083, 1670, 952, 435, 2971, 627, 1640, 1676, 899, 2658, 1819, 1453, 2702, 1854, 1032, 1090, 2394, 865]",226,385,"[8, 19, 21, 7, 2, 10, 5, 18, 9, 6, 0, 1, 3]","[4431, 4657, 4787, 3955, 6691, 678, 493, 4806, 4423, 317, 543, 5382, 2309, 3345, 3667, 4484, 1284, 3566, 6841, 2677, 723, 2902, 6272, 5666, 5677, 5835, 3758, 1623, 4328, 6720, 4826, 3184, 645, 6484]","[678, 4806, 4787, 317, 5382, 2309, 6691, 4484, 1284, 6841, 4657, 723, 2902, 6272, 5677, 3758, 1623, 6720, 4826, 3955, 6484]"
4257,"[3211, 2235, 1099, 853, 2671, 1413, 2892, 2718, 2140, 999, 2936, 2720, 2644, 469, 1620, 1954, 2342]",260,199,"[22, 21, 19, 0, 4, 23, 2, 1, 3, 17, 18, 6]","[4456, 4407, 4385, 2316, 2089, 750, 6192, 2113, 5595, 58, 6223, 1408, 1201, 5814, 706, 79, 4901, 1176, 1367, 5692, 4002, 220, 3090, 6696, 5509, 1935]","[4407, 4456, 750, 6192, 2113, 6223, 2316, 1201, 5814, 5595, 79, 1367, 4002, 220, 6696]"
4258,"[1566, 1700, 2609, 1613, 1057, 1372, 2916, 467, 2479]",184,364,"[21, 15, 19, 22, 20, 16, 17, 18, 3, 14, 2]","[351, 4258, 2945, 5594, 372, 1639, 6379, 3356, 2655, 1978, 4804, 4500, 6422, 589, 4554, 4645, 1202, 4331, 6439, 3432, 5802, 2973, 1444, 1073, 5657, 3247, 1570, 2401, 2741, 4145, 192, 1484, 4107, 1070, 3747, 2363, 4794, 3656, 690, 5194, 4549]","[351, 4258, 2945, 372, 1639, 5594, 3356, 1978, 2655, 4804, 4500, 6422, 1202, 4554, 2973, 1444, 1570, 2741, 1484, 4107, 6379, 3747, 4794, 5194]"
4259,"[1150, 1443, 1261, 2167, 2907, 3017, 1772, 2718, 2338, 568, 1852, 832, 2257, 2413, 3004, 1233, 1019, 450, 3096, 1504, 1170, 912, 2598, 1109, 1808, 2702, 445, 1521, 542, 2822, 1991, 1378, 429, 527, 457, 3023, 2961, 3129, 1715, 1594, 3180, 2610, 1130, 195, 1969, 899, 3108, 2279, 2408, 1840, 3161, 1110, 2454]",169,29,"[2, 7, 3, 4, 5, 1, 0, 23, 6, 19, 8, 22, 18, 21, 14, 15, 9, 13]","[4482, 6838, 3340, 1739, 570, 2832, 3862, 508, 4259, 416, 2833, 4939, 6138, 1581, 4817, 611, 2192, 5350, 360, 937, 180, 1596, 727, 2045, 3888, 6373, 1912, 1357, 3382, 5483, 2936, 159, 3276, 6042, 4196, 2742, 4181, 5320, 4120, 5471, 904, 2574, 3996, 5507, 5042, 1443, 6850, 3084, 2593, 3886, 5893, 1899, 1257, 1091, 6264, 1839, 5721, 1517, 1037, 161, 157, 6010, 6710, 2029, 3466, 5019, 6521, 152, 3622, 6319, 202, 5419, 5051, 4202, 6245, 4412, 2968, 6206, 2133, 2198, 6728]","[4482, 6838, 3340, 3862, 1739, 1581, 4817, 570, 937, 180, 1596, 2045, 3888, 6373, 4259, 3382, 2936, 416, 2742, 4181, 4120, 4939, 904, 3996, 6138, 1443, 2593, 5893, 1257, 6264, 5721, 1037, 157, 6010, 2029, 6521, 152, 202, 5051, 2133, 6728]"
4260,"[2608, 179]",172,218,"[18, 22, 19, 17, 15, 2, 3, 20, 1]","[6660, 669, 4272, 968, 4380, 5218, 1558, 6159, 4033, 1036, 4112, 1069, 3378, 3074]","[6660, 4272, 669, 4033, 4380, 968, 3074]"
4261,"[1505, 2839]",227,504,"[19, 23, 18, 15, 21, 1, 20, 16, 17, 0]","[3578, 4261, 5998, 1679, 6828, 1348, 6838, 318, 837, 2102, 3483, 1552, 3079, 4265, 733, 5747, 842]","[3578, 4261, 1679, 1348, 5998, 318, 1552, 4265, 733, 842]"
4262,"[2453, 937, 1529, 2598, 2841, 2787]",174,504,"[7, 6, 2, 17, 0, 20, 19, 14, 21]","[4162, 6289, 3354, 2470, 4068, 3380, 5767, 3238, 5399, 3430, 1843, 5510, 4681, 5826, 1480, 344, 1032, 3910, 2204]","[4162, 6289, 3354, 2470, 5767, 4068, 3380, 5510, 4681, 1480, 1032, 3910]"
4263,"[376, 907, 1255, 3017, 508, 2861, 2030, 2334, 1772, 2146, 2073, 715, 999, 1929]",126,35,"[21, 15, 17, 18, 20, 23, 3, 1, 2, 19, 22, 0]","[3223, 2503, 4200, 6826, 6339, 601, 1345, 3041, 315, 5742, 6041, 2123, 852, 971, 403, 5349, 4642, 1836, 2348, 2188, 619, 1173, 4511]","[2503, 4200, 1345, 3041, 6339, 601, 315, 6041, 2123, 852, 403, 6826, 5349, 2188, 619, 4511]"
4264,"[1599, 3204, 1484, 632, 117, 2099, 1062, 563, 1996, 1085, 218]",123,385,"[20, 2, 4, 22, 1]","[5042, 1830, 6349, 6567, 182, 3653, 3795, 1530, 6745, 3687, 6753, 4328, 2902, 2537, 3188, 4643, 2299, 588]","[1830, 3795, 6745, 6349, 6753, 182, 2902, 3653, 3188, 2299, 6567, 5042]"
4265,"[2235, 2514, 716, 568, 628, 3077, 1050, 1529, 3047, 1347, 2453, 429, 3004, 1240, 937, 3164, 2163, 2841, 1257, 1170, 502, 2401, 415, 899, 970, 1513, 1715, 1900, 3198, 2665, 2829, 3161, 361, 2753, 1507, 2598, 220, 2422, 2300, 2787, 841, 150, 2839]",191,504,"[23, 21, 20, 2, 19, 3, 6, 18, 4, 22, 1, 16]","[5935, 808, 5449, 6694, 2204, 1401, 4877, 3319, 1912, 4589, 3578, 5510, 1348, 610, 842, 1782, 4548, 4561, 2694, 1843, 4265, 4202, 3591, 5749, 371, 6811, 6673, 6313, 6791, 3844, 2140, 4572, 6763, 5910, 4482, 1899, 6187, 4944, 2993, 1985, 4674, 2684, 4531, 1516, 2097, 1000, 2832, 4583, 6563, 2521, 6140, 1265, 121, 4162, 6715, 388, 6659, 4165, 3638, 6007, 3984, 4568, 2892, 1828, 1589, 318, 2196, 5485, 5522, 203, 2750, 2374, 2225, 5399, 5245, 1517, 4261, 4123, 5281, 6606, 1788, 4945, 6626, 6551, 3790, 629, 4451]","[5935, 808, 4877, 6694, 3578, 3591, 371, 6811, 6673, 1401, 6791, 3319, 4572, 1912, 610, 5910, 1899, 842, 4548, 2993, 4674, 2684, 1516, 5449, 1000, 2832, 6563, 2521, 2694, 121, 4162, 6715, 3638, 1782, 3984, 4568, 1843, 1589, 318, 5485, 203, 2374, 4265, 4589, 5245, 1517, 4123, 4202, 1788, 4561, 6626, 3790, 629]"
4266,"[2235, 1894, 738, 2532, 3069, 1072, 2048, 367, 1626]",26,29,"[20, 4, 21, 16, 19, 17, 18, 14]","[102, 5319, 2030, 654, 4917, 6591, 1034, 1516, 2292, 4887, 5645, 3625, 6837, 6777, 5231, 3895, 1626, 1319, 813]","[2030, 4917, 1034, 2292, 5645, 6837, 5231, 1626, 813, 102]"
4267,"[2797, 44, 2711, 227, 2305, 1330, 21, 1946, 1578, 449]",195,501,"[3, 18, 22, 1, 17, 0, 20]","[842, 3058, 4242, 2586, 2172, 2909, 4559, 5584, 5632, 2606, 1087, 3740]","[842, 3058, 4559, 5584, 2606, 4242, 3740]"
4268,"[2235, 346, 361, 742, 1170, 1261, 2210, 2243, 1976, 98, 1427, 2520, 2841, 2009, 332, 83, 415, 763, 2167, 2061, 1452, 1019]",64,29,"[2, 4, 5, 20, 7, 3, 21, 6, 23, 19]","[2437, 6231, 4716, 4987, 6060, 6553, 6636, 1308, 5300, 1092, 6020, 1495, 3058, 184, 1517, 3396, 4097, 1430, 833, 4815, 1266, 4599, 6912, 1905, 1941, 4960, 2977, 3314, 4784, 1434, 1839, 3915, 2813, 2736, 5635, 1156, 5148, 3169, 3721, 2993, 3741, 1421, 5749, 5745, 483, 6592, 6606]","[2437, 4716, 6060, 6636, 5300, 6020, 3058, 1517, 4097, 833, 1266, 6912, 1905, 4960, 3314, 1839, 2813, 5635, 3721, 3741, 5749, 483, 6606]"
4269,"[1015, 2874, 3176, 1491, 2364]",195,434,"[3, 18, 1, 17, 19]","[4615, 2695]",[2695]
4270,"[2893, 143, 1377]",3,384,"[5, 18, 2, 1, 20, 19, 0, 21, 22, 23]","[6876, 6469, 4891, 3243, 6785, 3964, 973, 2510, 1904, 6017, 3495, 2060, 2951, 1983, 5249]","[6876, 4891, 6469, 3243, 6785, 973, 2510, 3964, 3495, 2951, 5249]"
4271,"[2115, 2486, 567, 1066, 2831, 2858, 233, 932, 885]",176,210,"[21, 6, 5, 23, 18, 1, 20, 7, 19]","[2552, 3336, 5633, 1663, 6207, 5353, 4749, 5625, 437, 415, 2264, 5512, 3392, 4798, 3675, 6762, 697]","[5353, 5625, 5633, 2552, 415, 5512, 3336, 3392, 1663, 3675, 697]"
4272,"[2608, 179]",39,218,"[16, 17, 15, 19]","[6660, 669, 4033, 4260, 4380, 968, 5790, 4112, 2639, 1036, 1558, 6159, 1490, 5015, 6888]","[669, 6660, 5790, 4112, 4033, 968, 4380, 1558, 5015]"
4273,"[220, 605, 2200, 2112, 1985, 247, 2307, 1169]",83,454,"[18, 19, 21, 0, 4, 15, 22]","[1695, 5818, 736, 4037, 6036, 1178, 1671, 6145, 1636, 2559, 6541, 5713, 3378, 687, 3977, 2241, 1844]","[1695, 6036, 2559, 5713, 687, 3977, 1844, 736]"
4274,"[2872, 3017, 36, 1831, 2263, 2841, 3007, 644, 1018, 135, 2157]",62,46,"[3, 19, 20, 22, 0, 23, 21, 5, 14]","[5742, 4697, 842, 6891, 4222, 883, 1615, 1100, 6225, 6743, 6173, 1689, 5280, 4311, 6865, 2514, 1051, 6722]","[4697, 4222, 1615, 6225, 6173, 1689, 5742, 4311, 2514, 6722]"
4275,"[2235, 1104, 284, 1808, 2376, 1788, 2568, 1778, 738, 1941, 1729, 220, 1333, 1790, 3203, 3211, 1850, 796, 2244, 2718, 2788, 1190, 1816, 1233, 1486, 2413, 1621, 2243, 429, 3047, 1767, 1947, 2999, 1039, 271, 2277, 18, 153, 368, 2355, 2091, 2840, 2841, 3168, 1413, 1271, 3109, 128, 2058, 763, 3077, 2523, 3066, 2263, 1243, 2542, 1976, 1935, 216, 110, 1687, 1488, 3150, 235, 1760, 3148, 2350, 2384, 2036, 1577, 1041, 1402, 3102, 2313, 2352, 2616, 2947, 2997, 356, 2454, 41, 619, 2550, 687, 1507, 1220, 3115, 2727, 1875, 2395, 1620, 3128, 1513, 75, 832, 1751, 150, 2546, 2176, 189, 2255, 1017, 829, 2890, 2006, 2136, 635, 731, 1505, 945, 964, 1345, 54, 1948, 481, 1844, 1386, 438, 2340, 1624, 1307, 776, 1166]",34,29,"[20, 6, 21, 15, 1, 23, 16, 2, 17, 22, 9, 0, 8, 4, 14, 3, 18, 19, 7, 13, 5, 12]","[1227, 1912, 1587, 1429, 4255, 3578, 6076, 5363, 371, 4275, 3096, 5548, 842, 1156, 4049, 2588, 1889, 6838, 73, 2029, 4992, 1935, 1879, 4344, 1433, 408, 5851, 3186, 821, 447, 85, 1087, 4815, 2204, 4021, 4750, 1905, 3694, 4482, 3764, 4530, 2771, 3112, 1201, 6235, 3915, 5998, 5053, 2006, 3703, 2635, 4561, 203, 4863, 6866, 1492, 573, 5709, 2268, 4646, 6810, 4137, 2647, 6568, 4365, 1321, 3793, 3335, 4840, 6763, 5128, 6592, 4004, 281, 994, 2158, 479, 673, 4664, 2783, 5356, 3010, 5229, 1513, 4924, 3714, 3849, 6129, 1030, 2019, 3196, 3638, 610, 5749, 4630, 6854, 202, 871, 2813, 1987, 4849, 3616, 5006, 2047, 6590, 4915, 2225, 4681, 5178, 6385, 4974, 4111, 5263, 1308, 2396, 1493, 6378, 6478, 4775, 290, 3548, 6806, 5369, 240, 770, 3360, 4350, 6593, 4730, 1890, 1710, 1360, 4188, 3490, 2598, 3926, 3194, 931, 5789, 2817, 517, 4381, 5830, 6767, 4407, 6755, 1786, 6380, 5251, 4676, 1679, 1088, 6166, 5559, 6430, 3483, 5240, 6407, 5084, 1272, 3097, 1104, 2347, 6668, 4221, 5445, 3036, 5867, 2495, 5462, 1225, 4312, 3384, 4417, 6101, 4837, 3722, 5917, 6277, 1000, 6361, 849, 6016, 2339, 4286, 4015, 91, 808, 3258, 6789, 504, 2182, 4588, 5659, 42, 4239, 4513, 759, 5152, 5664, 3156, 5448, 1075, 1368, 148, 6355, 5675, 1871, 2873, 852, 6242, 6418, 5885, 2888, 1829, 6520, 3222, 379, 2236, 6606, 5281, 2135, 3346, 3595, 4177, 5168, 1788, 3064, 2998, 5306, 190, 5905, 6218, 1357, 5980, 5386, 827, 1488, 5159, 4633, 6738]","[1227, 1912, 1429, 1587, 3578, 6076, 4255, 842, 1889, 1156, 4275, 3096, 73, 408, 5363, 447, 371, 2029, 6838, 5548, 5851, 3186, 4049, 1433, 3915, 2006, 4561, 4344, 4482, 2588, 3112, 6810, 2647, 6235, 1935, 3335, 5053, 1087, 2204, 4004, 2158, 3703, 4664, 5356, 3010, 203, 4863, 4924, 6866, 6129, 821, 573, 610, 5749, 4630, 6854, 1879, 871, 3764, 4849, 6590, 4915, 2225, 4530, 4681, 6385, 4974, 2268, 4992, 2771, 1308, 1493, 6378, 3548, 5369, 4646, 770, 3360, 4730, 1710, 4188, 2598, 4137, 3194, 517, 4381, 5830, 1201, 6755, 1786, 5251, 1679, 1088, 6430, 3483, 5084, 1104, 5445, 5867, 1321, 5462, 5998, 1225, 3384, 2635, 6277, 849, 4286, 4015, 91, 3258, 42, 4239, 759, 5664, 3156, 5448, 1368, 6355, 852, 4840, 6242, 5885, 85, 3222, 2236, 6606, 5281, 2135, 3595, 5168, 281, 5306, 190, 5905, 479, 5386, 5128, 673, 827, 5159, 6738]"
4276,"[2159, 1202, 2425]",289,173,"[6, 3, 7, 8, 5, 20, 19]","[2895, 814, 146, 1217, 4276, 2015, 6241, 5126, 1019, 4370, 182, 2191]","[2895, 6241, 5126, 4370, 146, 814, 4276, 1217, 182, 2191]"
4277,"[1469, 564, 993, 1513, 2796, 1169, 1870, 374, 1281, 2517, 210, 1985, 2793, 1751, 1859]",26,220,"[20, 2, 4, 3, 19, 6, 1, 18, 23, 22, 17, 21]","[121, 2502, 5083, 2315, 5836, 4277, 987, 565, 2639, 2018, 6432, 6615, 4725, 5796, 1490, 641, 395, 927, 6575, 1961, 5806, 1734, 3913, 1671, 942, 2381, 6541, 3977, 5407, 6602, 3951, 6263, 5447]","[2315, 121, 5083, 565, 2018, 4725, 5796, 641, 927, 1961, 2502, 1734, 1671, 5836, 6541, 5407, 3951, 4277, 6263]"
4278,"[1591, 338, 1081, 1303, 2226, 2073, 266, 2459, 2255]",26,206,"[22, 19, 21, 15, 17, 20, 14, 18]","[3363, 5192, 852, 5584, 3138, 4530, 1054, 569, 3791, 4132, 4326, 1311, 1639, 1746, 3461, 2912, 4624, 6824, 2503, 4318, 1942, 2740, 6003, 5860, 6289, 3849]","[3363, 5584, 4530, 569, 4132, 1639, 5192, 2912, 6824, 4318, 2740, 5860, 3849]"
4279,"[2072, 545, 174, 2106]",26,137,"[11, 12, 3, 18, 2]","[659, 2467, 3854, 397, 3026, 961, 5377, 1715, 775, 2342, 2890]","[3854, 2467, 659, 3026, 5377, 1715, 775, 2890]"
4280,"[2911, 3043, 850, 2834, 1994, 1342, 865]",195,385,"[17, 3, 18, 19, 4]","[1331, 1464, 2679, 4462, 4517, 2801, 6783, 397, 182, 1181, 5590]","[1464, 4517, 2679, 397, 4462, 1181, 5590]"
4281,[52],104,172,"[15, 17, 14]","[2132, 6160, 4281, 1115, 2689]","[2132, 6160, 4281, 2689]"
4282,"[1815, 266, 2906, 2473, 2177]",239,456,"[19, 21, 1, 2, 14, 5, 0]","[109, 4078, 5050, 3918, 3138, 4103, 5994, 1684, 5723]","[109, 3138, 4103, 5994, 1684, 4078]"
4283,"[993, 667]",172,523,"[16, 20, 17, 14, 15, 18]","[3663, 4425, 4751, 1479, 4283, 977, 1749, 2366, 3873, 2462, 5137, 2264, 5447, 5407, 332, 4336, 6317]","[1749, 3663, 2366, 4751, 2462, 1479, 4283, 4425, 5447, 332, 6317]"
4284,"[1359, 2568, 2267, 2078, 271, 438, 3191, 1760, 690, 740, 1924, 2170, 1223, 1507, 889]",108,29,"[2, 16, 17, 15, 23, 21, 22, 19, 18, 20]","[4679, 3744, 2836, 4171, 4478, 1177, 3826, 1189, 6702, 5140, 4114, 2974, 6427, 1316, 768, 5853, 6779, 2750, 5539, 4398, 6777, 1205, 4357, 2291, 5849, 2096, 1876, 228, 3364, 4747, 6344]","[4679, 1177, 6702, 3744, 4114, 2974, 4478, 6779, 3826, 5539, 6777, 4357, 2291, 2096, 2836, 5140, 3364, 6344]"
4285,"[2170, 2824, 1621, 1135, 2598, 2822, 2866, 429, 3177, 1050]",104,36,"[13, 5, 3, 2, 21, 18, 12]","[5491, 6625, 4937, 5419, 4204, 5581, 127, 1196, 5395, 6707, 4513, 3552, 4117, 1802, 2002, 649]","[6625, 5491, 5419, 5581, 4513, 4117, 2002, 649]"
4286,"[2235, 223, 1382, 924, 1135, 1019, 2598, 763, 1029, 1815, 386]",160,189,"[21, 22, 4, 1, 3, 20, 2, 0]","[1266, 4453, 4665, 2604, 487, 5164, 1430, 844, 6447, 5855, 498, 1471, 4987, 3364, 6108, 6057, 4104, 6257, 2496, 3645, 4275, 6460, 3822, 5920]","[4665, 2604, 487, 1430, 4453, 5855, 1471, 3364, 6257, 3645, 6460, 3822, 1266]"
4287,"[95, 135]",62,506,"[22, 3, 20, 16, 0, 17, 18, 1]","[3215, 3097, 1163, 1448, 4287, 689, 6768, 690, 3423, 500, 4369, 1603, 1899, 502, 4314, 6269, 4634]","[1163, 3097, 4287, 3215, 1448, 500, 1603, 1899, 4314, 6269]"
4288,"[2071, 1202, 2134, 1317, 2072, 2848, 3223, 227, 1867, 1106, 1044, 671, 3202, 1522, 2652, 2211]",267,385,"[20, 1, 3, 18, 19, 23, 9, 4, 2, 0, 5]","[1181, 40, 4328, 4288, 1761, 2299, 4656, 4035, 513, 6137, 397, 1003, 3796, 2067, 6150, 3642, 5666, 2846, 3469, 3316, 1645, 5308, 6204, 4650, 961, 5927, 4789, 1623]","[40, 4328, 2299, 4035, 6137, 1003, 2067, 6150, 5666, 3316, 6204, 4650, 5927, 1623, 4288, 1181]"
4289,"[2817, 2826, 361, 902, 1969, 1212, 205, 2141, 167, 1608, 1946, 2011]",90,29,"[21, 2, 3, 5, 17, 0]","[957, 4138, 1866, 1401, 70, 1492, 661, 2844, 4871, 2953, 184, 1805, 6205, 1147, 1430, 813]","[957, 1866, 1401, 661, 2844, 4871, 70, 184, 6205, 1147, 813]"
4290,"[1275, 1047, 266]",79,35,"[4, 5, 7, 18, 0, 14, 19]","[4290, 56, 3680, 2301, 269, 4646, 1303, 2296, 2188, 4566]","[4290, 2301, 56, 4646, 2296, 4566]"
4291,"[2233, 584, 2961, 3099, 805, 470]",258,431,"[22, 23, 2, 4, 20, 0, 1, 19]","[616, 4291, 3907, 6402, 5928, 3442, 2661, 3959, 6885, 4083, 121, 845, 2601, 2639, 1954, 3651]","[616, 4291, 5928, 2661, 6885, 4083, 121, 2601, 1954]"
4292,"[2293, 3116]",227,46,"[19, 17, 21, 15, 22, 20, 16, 14, 23]","[4697, 5268, 4292, 2496, 6422, 5481, 725, 5584, 6009, 4392, 192, 1916, 5110, 1483, 4545, 6439, 4645, 5280, 4984, 4943, 6865, 2715, 837, 6187, 5736, 3910, 2650, 1735]","[4697, 5268, 2496, 4292, 4392, 6422, 6009, 1916, 4645, 725, 6865, 2715, 837, 5584, 5736, 4545, 3910, 1735]"
4293,"[376, 1747, 2056, 323, 2257, 2598, 2752, 2049, 3057, 557, 3140, 899, 2141, 1590, 142, 2345, 510]",267,35,"[0, 6, 3, 19, 2, 20, 5, 23, 4]","[933, 6386, 522, 3910, 1050, 3182, 1983, 3982, 1917, 3685, 6904, 3283, 6064, 6758, 3041, 619, 69, 1616, 230, 254, 4523, 4300, 4866, 6468, 3097, 5965, 2284, 1311, 4642, 5421, 1349, 1914, 943, 1147]","[3910, 1983, 933, 3685, 3283, 522, 3041, 619, 69, 1616, 254, 4300, 1050, 3097, 3982, 5965, 5421, 1914, 1147]"
4294,"[2275, 1963, 2572, 3174, 244, 1737, 66, 1436, 3108]",237,517,"[20, 5, 19, 18, 12, 22, 4, 16]","[2639, 638, 1350, 2529, 4062, 6024, 2154, 4615, 764, 5943, 2907, 334, 6658, 4149, 5685]","[2639, 4062, 2154, 638, 4615, 5943, 2907, 4149]"
4295,"[133, 1704, 2627, 1492, 17, 1913, 2414, 356, 1910, 2013]",209,289,"[0, 20, 15, 22, 19, 23, 16]","[4380, 5843, 5115, 1677, 2622, 532, 2171, 6776, 3817, 6851, 2286, 4907]","[4380, 5843, 2622, 2171, 2286]"
4296,[1693],287,69,"[23, 0, 16, 18, 17]",[4296],[4296]
4297,"[1865, 2056, 1769, 2790, 435, 1640, 355, 2884, 1182]",174,385,"[8, 20, 3, 18, 17, 21, 22, 6]","[4964, 775, 4052, 1315, 748, 3379, 6818, 4484, 1464, 6783, 1818, 45, 3129, 2582, 2537]","[3379, 6818, 4484, 775, 4964, 6783, 748, 1818, 4052, 2537]"
4298,"[1240, 648, 774, 999, 1407]",38,457,"[1, 20, 2, 19, 0, 17, 15]","[4298, 607, 2206, 5534, 4147, 1896, 661, 2087, 4796, 5749, 1000, 2089, 6535]","[4298, 607, 4147, 2206, 661, 4796, 1000, 6535]"
4299,"[146, 1402, 1135, 28, 497, 27, 2453, 300, 1811, 429, 1257, 2163, 2460, 2186, 2829, 2319, 2287, 2702, 2240, 272, 775, 2643, 171, 108, 909, 1924, 271, 855, 415, 246, 587, 43, 476, 899, 220, 2176, 1760]",26,504,"[21, 1, 0, 20, 19, 4, 17, 2, 23, 7, 3, 18, 22]","[2521, 1912, 4843, 2457, 6289, 4924, 6673, 1032, 3280, 5828, 2756, 4255, 2992, 6116, 1937, 6898, 6837, 610, 1620, 1539, 2455, 6508, 4513, 6703, 1252, 4550, 1857, 5709, 6076, 3218, 1401, 1860, 2573, 1517, 3289, 878, 844, 1402, 2832, 1905, 235, 3351, 5582, 3588, 5160, 1843, 6545, 1837, 3366, 3962, 186, 4945, 3578, 1209, 1611, 3057, 842, 4594, 1639, 4186, 3045, 4633, 6474, 5202, 1420, 3299, 2196, 2813, 5399, 54, 2914, 6435, 2806]","[4843, 5828, 2521, 1912, 2756, 6673, 1539, 3280, 2457, 4513, 4550, 1032, 5709, 2992, 3218, 2573, 1517, 6116, 878, 844, 6898, 1905, 5582, 6289, 6837, 1843, 6545, 3366, 186, 3578, 1209, 3057, 4594, 610, 4186, 3045, 4633, 5202, 3299, 2813, 54, 2914, 1620, 2806]"
4300,"[907, 1747, 1258, 2257, 1275, 1929, 3017, 948, 2986, 1143, 3057, 2549, 2343, 2880, 3078, 2494, 2532, 2130, 1097, 2123, 1213, 2556]",31,35,"[4, 3, 19, 5, 1, 17, 22, 0, 2, 20, 18]","[5249, 1983, 3734, 2348, 5853, 3223, 6386, 1590, 4059, 2914, 1522, 6908, 5468, 5792, 6509, 4293, 1804, 5279, 852, 4824, 2102, 1163, 5939, 928, 5317, 5183, 3530, 5410, 2284, 6322, 3466, 388, 139, 5354, 3910, 4072, 5738, 6722, 933, 4642]","[5249, 1983, 3223, 1590, 3734, 2914, 6908, 5792, 2348, 1804, 4824, 5939, 5317, 3530, 2284, 3466, 139, 3910, 5738, 933, 4642]"
4301,"[2319, 1926]",178,395,"[7, 6, 19, 21, 4, 5, 2, 8, 22, 20, 0]","[4763, 2789, 163, 4301, 21, 3913, 2918, 4932, 3676, 4071, 5154, 1699]","[2789, 4763, 163, 21, 3913, 4301, 5154, 2918]"
4302,"[2243, 2235, 1150, 1806, 1100, 356, 104, 386, 887]",133,29,"[1, 3, 23, 22, 21, 0, 7, 20, 4]","[4115, 4732, 3287, 4123, 2322, 379, 4998, 1537, 3130, 3220, 1498, 6231, 5816, 1148, 5905, 2093, 621, 4703, 5749, 1826, 3577, 5998]","[3287, 4123, 379, 1537, 3220, 6231, 1148, 4115, 4703, 5749, 1826, 3577, 5998]"
4303,"[2186, 1776, 2239]",137,29,"[5, 16, 23, 21]","[4912, 4303, 3400, 1285, 2326, 3995, 4021, 6319, 6069, 5286, 680]","[4912, 3400, 4303, 4021, 1285, 6069, 680]"
4304,[1275],227,335,"[17, 22, 20, 21, 2, 23, 18, 0, 19, 1, 4]","[4304, 6434, 403, 5690, 4571, 6687, 1660, 5059, 1399, 2400, 2608, 604, 1365, 5361, 3512, 3679, 282, 2562, 1306, 916, 6516, 5440, 1917, 644, 4745, 522, 756, 4430, 2302, 3310, 5480, 2488, 5294, 2348, 2394, 2284, 3283, 1338]","[4304, 6434, 5690, 403, 6687, 604, 1365, 3512, 1660, 5059, 2562, 1399, 916, 4571, 2400, 6516, 644, 2608, 756, 3310, 2488, 2394, 3283]"
4305,"[1079, 1161, 2166]",184,459,"[2, 3, 22, 15, 17]","[5991, 3866, 3983, 1521, 630, 2823, 3486, 4756]","[3866, 5991, 3983, 1521, 2823, 4756]"
4306,"[3131, 1769, 1150, 1027, 673, 2962, 1865, 1681, 2241, 2071, 2511, 2099, 1640, 2616, 1522, 1974, 135]",177,385,"[14, 22, 3, 5, 21, 1, 23, 9, 10, 2, 8, 19, 4, 0, 11]","[1830, 3542, 588, 1530, 4643, 5042, 6901, 3606, 3347, 3748, 623, 6243, 2235, 262, 6196, 6654, 1644, 2764, 2398, 6393, 1920, 4826, 2004, 2537, 1324, 5377, 4508, 4528]","[3542, 1830, 588, 4643, 3748, 6196, 6654, 2764, 6393, 1920, 4826, 1530, 2537, 1324, 5042, 6901, 4528]"
4307,"[3127, 1230, 3213, 1876, 2736]",159,481,"[5, 23, 2, 3, 0]","[1318, 6757, 5047, 1250, 4597, 3866, 738, 3684, 1714]","[1318, 4597, 3866, 738, 3684, 1714]"
4308,"[702, 1671, 1488, 2293, 2876]",38,136,"[18, 23, 19, 0, 22, 1, 14, 15, 17]","[656, 5246, 3603, 5110, 2912, 5192, 6209, 3373, 5972, 6302, 5075, 4997, 1788, 5984, 725, 4645, 5853, 6386, 5575, 4545, 5506, 4057, 2108, 220]","[5110, 656, 5972, 5075, 5192, 1788, 2912, 725, 4645, 5853, 6386, 5246, 5575, 4545, 3603, 5506, 4057, 2108, 220]"
4309,"[1330, 1303, 978]",108,486,"[1, 23, 2, 0, 3, 18, 15, 16]","[150, 5192, 305, 4309, 2185, 2699, 518, 274, 2875, 2741, 6058, 2044, 233, 989]","[305, 2185, 518, 4309, 274, 2741, 2044, 989]"
4310,[813],82,196,"[20, 19, 13, 14]","[4310, 408, 2699, 5371, 2733, 2929, 3845]","[4310, 408, 5371, 2733, 3845]"
4311,"[376, 907, 2139, 332, 758, 3017, 2872, 948, 2164, 763, 2453, 937, 2036, 546, 1944, 3012, 2457, 2578, 3093, 1747, 277, 2090, 2889, 3142]",228,46,"[20, 8, 15, 21, 4, 13, 0, 16, 3, 1, 6, 2, 23, 18, 22, 19]","[2817, 2233, 5712, 3910, 6289, 4311, 842, 2123, 2523, 4209, 5506, 2496, 2951, 1916, 5629, 2100, 3488, 499, 2521, 6785, 2141, 6116, 3280, 690, 672, 5280, 6347, 973, 4274, 2715, 883, 6722, 5936]","[2817, 2233, 5712, 3910, 6289, 4311, 2523, 5506, 2496, 1916, 2100, 2521, 2141, 6116, 690, 842, 6347, 2715, 883, 5936]"
