Uid,Pid,Catname,Region,Time
559,158,72,12,2012-06-08 20:29
247,695,127,70,2012-06-08 20:30
247,744,174,70,2012-06-08 20:31
568,2036,33,38,2012-06-08 20:34
450,1661,122,38,2012-06-08 20:35
400,981,91,23,2012-06-08 20:37
724,384,86,24,2012-06-08 20:38
75,673,156,55,2012-06-08 20:39
809,2653,153,54,2012-06-08 20:39
509,1221,5,48,2012-06-08 20:43
98,2537,122,81,2012-06-08 20:44
729,2287,122,84,2012-06-08 20:45
724,2782,172,24,2012-06-08 20:45
75,1132,156,5,2012-06-08 20:45
611,2019,135,20,2012-06-08 20:46
308,1943,63,43,2012-06-08 20:46
163,2800,5,53,2012-06-08 20:46
75,563,72,5,2012-06-08 20:46
90,2138,5,5,2012-06-08 20:48
702,1026,5,5,2012-06-08 20:51
605,1326,33,84,2012-06-08 20:54
441,26,33,84,2012-06-08 20:55
56,1105,33,38,2012-06-08 20:57
727,675,5,25,2012-06-08 20:57
160,1296,156,25,2012-06-08 21:02
619,2785,170,38,2012-06-08 21:04
619,2453,164,38,2012-06-08 21:05
160,2204,153,25,2012-06-08 21:05
579,112,4,38,2012-06-08 21:06
339,1207,72,83,2012-06-08 21:07
231,2614,72,56,2012-06-08 21:07
599,1019,5,84,2012-06-08 21:10
112,2420,122,77,2012-06-08 21:12
90,1338,172,60,2012-06-08 21:13
433,2200,160,34,2012-06-08 21:16
339,1752,72,4,2012-06-08 21:17
433,592,5,34,2012-06-08 21:18
13,106,5,31,2012-06-08 21:18
121,784,152,17,2012-06-08 21:19
460,937,35,18,2012-06-08 21:20
245,346,122,38,2012-06-08 21:20
130,588,59,66,2012-06-08 21:24
488,2681,153,84,2012-06-08 21:25
371,1526,11,17,2012-06-08 21:29
305,1590,174,38,2012-06-08 21:31
389,161,33,10,2012-06-08 21:31
489,2726,63,81,2012-06-08 21:33
145,1096,122,38,2012-06-08 21:35
559,2263,122,33,2012-06-08 21:38
403,404,20,63,2012-06-08 21:38
469,452,93,84,2012-06-08 21:39
469,1152,166,84,2012-06-08 21:39
718,1408,153,51,2012-06-08 21:40
126,478,105,38,2012-06-08 21:40
469,2293,135,84,2012-06-08 21:47
620,1981,5,13,2012-06-08 21:51
528,2452,156,86,2012-06-08 21:57
119,1360,122,38,2012-06-08 21:58
383,1810,135,34,2012-06-08 22:08
693,1847,5,38,2012-06-08 22:09
499,1702,122,17,2012-06-08 22:10
115,1010,122,38,2012-06-08 22:11
367,2312,14,84,2012-06-08 22:12
812,88,5,62,2012-06-08 22:12
247,2098,120,46,2012-06-08 22:12
247,1779,50,46,2012-06-08 22:13
189,294,122,38,2012-06-08 22:14
515,1096,122,38,2012-06-08 22:18
214,2270,166,38,2012-06-08 22:20
4,1977,157,38,2012-06-08 22:22
474,1111,33,26,2012-06-08 22:22
367,2312,14,84,2012-06-08 22:23
797,122,106,55,2012-06-08 22:25
751,2686,72,86,2012-06-08 22:25
729,629,122,41,2012-06-08 22:30
23,2312,14,84,2012-06-08 22:31
640,2413,122,38,2012-06-08 22:31
214,497,11,38,2012-06-08 22:31
528,658,72,84,2012-06-08 22:33
204,1829,153,48,2012-06-08 22:34
204,227,80,54,2012-06-08 22:35
339,1690,156,55,2012-06-08 22:36
537,2268,122,84,2012-06-08 22:37
46,2118,5,38,2012-06-08 22:39
579,1837,135,56,2012-06-08 22:43
131,634,5,67,2012-06-08 22:49
787,2247,5,58,2012-06-08 22:50
606,47,103,10,2012-06-08 22:51
606,2509,5,10,2012-06-08 22:53
738,283,5,15,2012-06-08 22:55
624,1611,156,86,2012-06-08 22:58
624,1191,156,34,2012-06-08 23:00
367,1962,122,38,2012-06-08 23:05
204,505,106,54,2012-06-08 23:07
624,1097,106,88,2012-06-08 23:09
183,2036,33,38,2012-06-08 23:10
104,276,127,23,2012-06-08 23:10
592,2691,58,62,2012-06-08 23:12
305,1232,156,38,2012-06-08 23:13
292,2296,174,33,2012-06-08 23:21
366,1741,150,81,2012-06-08 23:23
577,528,41,25,2012-06-08 23:24
71,2684,5,48,2012-06-08 23:25
509,1658,153,48,2012-06-08 23:26
282,2638,122,38,2012-06-08 23:29
568,2460,72,84,2012-06-08 23:32
788,2347,11,17,2012-06-08 23:38
237,886,5,81,2012-06-08 23:39
379,597,122,17,2012-06-08 23:41
61,1664,110,86,2012-06-08 23:42
457,1700,5,70,2012-06-08 23:42
778,582,83,84,2012-06-08 23:46
778,1305,54,84,2012-06-08 23:47
35,2576,135,84,2012-06-08 23:51
263,2066,150,81,2012-06-08 23:51
394,2630,5,58,2012-06-08 23:55
473,2267,122,52,2012-06-08 23:56
305,756,156,56,2012-06-08 23:58
641,1784,5,4,2012-06-08 23:58
531,151,122,84,2012-06-09 00:00
812,2346,122,62,2012-06-09 00:03
339,2527,153,55,2012-06-09 00:03
741,2356,5,46,2012-06-09 00:05
223,1199,135,48,2012-06-09 00:08
223,1666,5,48,2012-06-09 00:08
597,950,122,17,2012-06-09 00:08
23,2163,5,54,2012-06-09 00:08
515,235,122,38,2012-06-09 00:11
550,1411,150,56,2012-06-09 00:11
729,2196,114,38,2012-06-09 00:15
29,899,156,84,2012-06-09 00:17
302,1524,122,38,2012-06-09 00:24
305,2650,5,56,2012-06-09 00:28
740,549,171,70,2012-06-09 00:31
740,1345,5,70,2012-06-09 00:31
740,1197,113,70,2012-06-09 00:31
740,894,5,70,2012-06-09 00:31
669,1540,55,84,2012-06-09 00:35
140,2084,5,84,2012-06-09 00:35
445,1434,5,46,2012-06-09 00:36
164,216,114,38,2012-06-09 00:37
740,1934,5,70,2012-06-09 00:38
740,2545,5,70,2012-06-09 00:38
614,2343,115,56,2012-06-09 00:42
61,1575,110,86,2012-06-09 00:45
371,1918,5,17,2012-06-09 00:48
740,1461,5,70,2012-06-09 00:48
740,2495,5,70,2012-06-09 00:48
740,145,122,70,2012-06-09 00:48
80,354,94,38,2012-06-09 00:56
422,1337,5,9,2012-06-09 00:57
179,1174,153,82,2012-06-09 01:00
84,2379,5,46,2012-06-09 01:01
84,2575,5,46,2012-06-09 01:01
167,2094,5,5,2012-06-09 01:02
227,1309,132,36,2012-06-09 01:02
524,1301,156,38,2012-06-09 01:04
524,146,27,38,2012-06-09 01:05
186,1864,153,4,2012-06-09 01:06
186,250,169,83,2012-06-09 01:07
186,1801,109,83,2012-06-09 01:08
420,2526,114,38,2012-06-09 01:08
460,1521,110,43,2012-06-09 01:10
231,207,172,38,2012-06-09 01:10
323,1248,103,67,2012-06-09 01:11
104,2289,106,23,2012-06-09 01:21
395,2742,135,17,2012-06-09 01:22
810,73,5,20,2012-06-09 01:23
214,2521,174,38,2012-06-09 01:25
418,2071,50,57,2012-06-09 01:25
583,2047,122,38,2012-06-09 01:25
61,1203,91,86,2012-06-09 01:30
351,75,122,38,2012-06-09 01:32
640,2113,122,17,2012-06-09 01:32
130,1490,5,33,2012-06-09 01:40
279,783,127,38,2012-06-09 01:42
687,2440,5,15,2012-06-09 01:42
323,1728,172,28,2012-06-09 01:47
104,643,163,23,2012-06-09 01:50
367,1528,122,38,2012-06-09 01:56
302,9,122,38,2012-06-09 01:56
619,1885,142,38,2012-06-09 01:56
619,492,64,38,2012-06-09 01:57
619,2338,31,38,2012-06-09 01:57
104,2524,5,23,2012-06-09 02:11
276,417,5,75,2012-06-09 02:13
648,1533,122,17,2012-06-09 02:13
729,2522,94,84,2012-06-09 02:30
231,626,55,84,2012-06-09 02:43
474,1113,135,26,2012-06-09 02:46
611,2019,135,20,2012-06-09 02:48
231,2577,55,84,2012-06-09 02:54
473,1785,122,52,2012-06-09 02:57
744,1032,79,4,2012-06-09 03:01
13,106,5,31,2012-06-09 03:05
215,1578,5,84,2012-06-09 03:07
724,1663,172,38,2012-06-09 03:08
231,626,55,84,2012-06-09 03:11
344,290,122,58,2012-06-09 03:13
344,778,113,58,2012-06-09 03:16
619,1094,5,38,2012-06-09 03:30
619,1922,94,38,2012-06-09 03:32
574,2095,156,34,2012-06-09 03:32
619,2449,5,38,2012-06-09 03:33
619,2121,122,38,2012-06-09 03:34
439,956,115,68,2012-06-09 03:35
701,2666,135,86,2012-06-09 03:35
115,2050,139,38,2012-06-09 03:42
526,1733,135,29,2012-06-09 03:43
231,1264,156,38,2012-06-09 03:50
231,862,72,38,2012-06-09 03:51
694,2392,94,64,2012-06-09 16:51
241,1820,106,38,2012-06-09 03:52
467,993,47,9,2012-06-09 03:53
524,994,153,7,2012-06-09 03:55
524,2604,106,7,2012-06-09 03:56
694,388,94,64,2012-06-09 17:00
738,283,5,15,2012-06-09 04:03
29,2428,78,38,2012-06-09 04:05
104,1072,122,23,2012-06-09 04:10
339,2506,156,84,2012-06-09 04:16
709,961,5,29,2012-06-09 04:28
339,39,156,38,2012-06-09 04:33
104,415,54,23,2012-06-09 04:34
574,570,19,84,2012-06-09 05:41
491,1244,110,16,2012-06-09 05:44
794,911,55,84,2012-06-09 05:45
291,385,153,38,2012-06-09 05:47
291,1577,135,38,2012-06-09 05:48
291,2694,91,38,2012-06-09 05:49
291,150,5,38,2012-06-09 05:49
291,2419,122,38,2012-06-09 05:49
104,165,132,36,2012-06-09 05:58
788,1208,174,17,2012-06-09 06:05
788,2146,54,17,2012-06-09 06:06
308,1521,110,43,2012-06-09 06:06
115,2024,5,48,2012-06-09 06:07
491,713,144,16,2012-06-09 06:09
704,293,127,84,2012-06-09 06:24
788,2347,11,17,2012-06-09 06:27
694,308,132,19,2012-06-09 19:40
344,640,11,43,2012-06-09 06:45
258,189,5,60,2012-06-09 06:49
125,1014,11,46,2012-06-09 06:53
75,1232,156,38,2012-06-09 06:54
788,347,156,17,2012-06-09 06:55
75,522,156,17,2012-06-09 06:55
694,1351,94,38,2012-06-09 19:57
808,1432,5,63,2012-06-09 07:04
808,1942,127,63,2012-06-09 07:04
555,101,174,38,2012-06-09 07:08
75,207,172,38,2012-06-09 07:11
18,831,170,17,2012-06-09 07:13
75,90,156,38,2012-06-09 07:13
75,1871,54,72,2012-06-09 07:14
11,129,174,56,2012-06-09 07:22
509,1591,110,48,2012-06-09 07:24
125,1292,106,4,2012-06-09 07:24
187,137,72,17,2012-06-09 07:24
619,1948,110,38,2012-06-09 07:26
619,2717,87,38,2012-06-09 07:26
619,1845,110,38,2012-06-09 07:26
619,2426,142,38,2012-06-09 07:27
788,1681,156,86,2012-06-09 07:33
788,394,110,86,2012-06-09 07:34
509,531,156,48,2012-06-09 07:35
159,165,132,36,2012-06-09 07:36
327,1827,108,30,2012-06-09 07:38
160,2204,153,25,2012-06-09 07:48
555,101,174,38,2012-06-09 07:48
537,256,156,55,2012-06-09 07:55
414,1706,5,24,2012-06-09 08:11
731,2101,174,84,2012-06-09 08:11
509,626,55,84,2012-06-09 08:12
509,976,65,84,2012-06-09 08:14
247,695,127,70,2012-06-09 08:17
112,2471,5,74,2012-06-09 08:18
112,520,5,74,2012-06-09 08:19
320,168,127,86,2012-06-09 08:20
320,1404,174,86,2012-06-09 08:20
241,1908,28,21,2012-06-09 08:20
620,1275,170,25,2012-06-09 08:23
403,1179,20,63,2012-06-09 08:23
403,2211,20,63,2012-06-09 08:24
403,373,32,63,2012-06-09 08:24
403,2760,95,63,2012-06-09 08:25
403,2091,110,63,2012-06-09 08:25
612,1329,5,43,2012-06-09 08:31
612,647,135,43,2012-06-09 08:31
380,625,72,56,2012-06-09 08:34
55,901,136,81,2012-06-09 08:47
248,1821,170,12,2012-06-09 08:47
807,1829,153,48,2012-06-09 08:51
385,2059,127,17,2012-06-09 08:51
537,2662,48,84,2012-06-09 08:52
18,1293,106,84,2012-06-09 08:53
18,2577,55,84,2012-06-09 09:05
343,1163,171,15,2012-06-09 09:06
343,342,171,15,2012-06-09 09:09
447,1638,9,15,2012-06-09 09:10
308,671,129,43,2012-06-09 09:20
583,2428,78,38,2012-06-09 09:21
179,2752,5,69,2012-06-09 09:23
288,803,174,6,2012-06-09 09:24
302,2037,5,56,2012-06-09 09:26
302,1825,5,56,2012-06-09 09:26
327,1134,66,30,2012-06-09 09:29
394,2639,11,58,2012-06-09 09:30
556,1393,54,25,2012-06-09 09:34
302,1730,58,56,2012-06-09 09:36
380,72,63,84,2012-06-09 09:36
556,770,156,25,2012-06-09 09:37
18,1166,54,84,2012-06-09 09:38
158,658,72,84,2012-06-09 09:48
45,2067,170,38,2012-06-09 09:49
675,242,153,78,2012-06-09 09:49
688,2710,170,84,2012-06-09 09:50
687,1412,63,15,2012-06-09 09:56
365,205,156,81,2012-06-09 09:59
626,1551,87,67,2012-06-09 09:59
263,1061,112,66,2012-06-09 10:01
141,698,32,25,2012-06-09 10:05
647,152,5,41,2012-06-09 10:05
687,1852,87,15,2012-06-09 10:06
264,146,27,38,2012-06-09 10:07
439,2734,151,68,2012-06-09 10:08
302,2037,5,56,2012-06-09 10:08
302,1825,5,56,2012-06-09 10:08
312,1783,63,51,2012-06-09 10:09
146,410,170,38,2012-06-09 10:10
701,1340,87,17,2012-06-09 10:11
312,2751,63,51,2012-06-09 10:12
281,1303,94,84,2012-06-09 10:13
19,104,174,29,2012-06-09 10:14
389,737,110,81,2012-06-09 10:15
384,287,5,78,2012-06-09 10:16
312,2173,32,64,2012-06-09 10:17
140,804,170,84,2012-06-09 10:18
84,2115,142,46,2012-06-09 10:19
556,1369,171,86,2012-06-09 10:19
794,2556,33,84,2012-06-09 10:22
614,825,170,56,2012-06-09 10:27
556,1788,54,86,2012-06-09 10:28
668,1007,122,8,2012-06-09 10:30
488,620,170,38,2012-06-09 10:30
778,1058,5,84,2012-06-09 10:31
606,1056,129,10,2012-06-09 10:32
119,2805,170,38,2012-06-09 10:39
797,2693,5,1,2012-06-09 10:39
809,895,129,54,2012-06-09 10:44
305,1139,110,56,2012-06-09 10:44
305,756,156,56,2012-06-09 10:45
61,1249,110,86,2012-06-09 10:47
490,221,48,46,2012-06-09 10:55
61,1899,63,86,2012-06-09 10:56
497,1344,171,40,2012-06-09 10:56
365,1550,156,5,2012-06-09 10:59
77,892,171,41,2012-06-09 10:59
709,992,51,74,2012-06-09 11:00
365,1571,156,60,2012-06-09 11:05
268,2410,164,38,2012-06-09 11:07
365,1025,156,60,2012-06-09 11:07
178,2636,46,84,2012-06-09 11:13
704,892,171,41,2012-06-09 11:14
809,1652,156,54,2012-06-09 11:14
350,658,72,84,2012-06-09 11:16
365,673,156,55,2012-06-09 11:18
305,2754,156,84,2012-06-09 11:25
729,1670,132,45,2012-06-09 11:30
556,2219,153,38,2012-06-09 11:30
141,2659,123,84,2012-06-09 11:31
807,101,174,38,2012-06-09 11:33
77,2410,164,38,2012-06-09 11:36
112,1061,112,66,2012-06-09 11:39
669,2411,35,66,2012-06-09 11:39
366,667,85,81,2012-06-09 11:39
807,2410,164,38,2012-06-09 11:41
420,1616,70,38,2012-06-09 11:42
445,1140,48,46,2012-06-09 11:45
371,1526,11,17,2012-06-09 11:51
542,2410,164,38,2012-06-09 11:54
618,263,153,15,2012-06-09 11:55
86,1728,172,28,2012-06-09 11:56
558,213,54,84,2012-06-09 11:57
544,626,55,84,2012-06-09 12:03
567,101,174,38,2012-06-09 12:04
567,2410,164,38,2012-06-09 12:05
86,2672,171,68,2012-06-09 12:06
237,886,5,81,2012-06-09 12:09
433,2200,160,34,2012-06-09 12:10
288,1427,157,17,2012-06-09 12:11
520,1226,87,9,2012-06-09 12:12
520,1332,5,66,2012-06-09 12:12
193,658,72,84,2012-06-09 12:13
86,1061,112,66,2012-06-09 12:16
193,158,72,12,2012-06-09 12:19
126,658,72,84,2012-06-09 12:21
13,106,5,31,2012-06-09 12:23
414,469,127,24,2012-06-09 12:23
416,1511,13,61,2012-06-09 12:25
490,450,5,4,2012-06-09 12:26
440,658,72,84,2012-06-09 12:30
703,2116,170,62,2012-06-09 12:37
778,1450,5,84,2012-06-09 12:37
135,2360,127,46,2012-06-09 12:38
56,177,106,84,2012-06-09 12:43
72,2374,68,38,2012-06-09 12:43
148,2427,157,84,2012-06-09 12:57
457,1130,11,40,2012-06-09 12:58
62,672,155,48,2012-06-09 13:00
43,626,55,84,2012-06-09 13:00
307,960,33,38,2012-06-09 13:00
119,1446,11,38,2012-06-09 13:01
702,1777,72,56,2012-06-09 13:04
702,2775,54,56,2012-06-09 13:05
702,1747,54,56,2012-06-09 13:05
43,1631,135,84,2012-06-09 13:10
678,445,5,9,2012-06-09 13:11
427,2377,22,38,2012-06-09 13:11
678,1457,122,9,2012-06-09 13:11
392,1317,103,41,2012-06-09 13:13
392,234,54,41,2012-06-09 13:13
120,1302,122,38,2012-06-09 13:14
416,85,5,61,2012-06-09 13:15
793,1831,11,17,2012-06-09 13:16
624,2520,174,88,2012-06-09 13:16
624,447,5,13,2012-06-09 13:17
568,158,72,12,2012-06-09 13:22
437,316,156,84,2012-06-09 13:22
583,630,171,17,2012-06-09 13:25
556,2258,153,17,2012-06-09 13:29
532,703,156,62,2012-06-09 13:30
624,2520,174,88,2012-06-09 13:30
683,568,150,38,2012-06-09 13:30
312,766,48,72,2012-06-09 13:33
574,2466,170,84,2012-06-09 13:34
312,1186,122,64,2012-06-09 13:39
550,70,54,17,2012-06-09 13:40
302,1614,123,38,2012-06-09 13:41
697,829,103,17,2012-06-09 13:41
778,462,132,45,2012-06-09 13:42
356,101,174,38,2012-06-09 13:44
202,1695,174,84,2012-06-09 13:44
217,1047,11,84,2012-06-09 13:47
696,864,67,49,2012-06-09 13:49
362,2418,54,83,2012-06-09 13:49
119,2410,164,38,2012-06-09 13:52
62,1582,156,84,2012-06-09 13:52
258,2782,172,24,2012-06-09 13:54
544,26,33,84,2012-06-09 13:58
43,174,129,38,2012-06-09 14:01
770,321,5,56,2012-06-09 14:02
125,351,72,63,2012-06-09 14:06
75,1871,54,72,2012-06-09 14:08
86,1061,112,66,2012-06-09 14:12
609,101,174,38,2012-06-09 14:12
85,1024,170,84,2012-06-09 14:16
356,2410,164,38,2012-06-09 14:20
381,1901,65,67,2012-06-09 14:20
583,1309,132,36,2012-06-09 14:22
583,165,132,36,2012-06-09 14:22
264,2370,63,38,2012-06-09 14:25
794,2248,48,46,2012-06-09 14:26
305,1590,174,38,2012-06-09 14:28
729,1425,149,38,2012-06-09 14:30
189,2460,72,84,2012-06-09 14:34
797,563,72,5,2012-06-09 14:34
616,658,72,84,2012-06-09 14:35
171,710,11,56,2012-06-09 14:35
75,947,156,54,2012-06-09 14:36
75,850,72,54,2012-06-09 14:36
163,937,35,18,2012-06-09 14:41
214,1909,102,38,2012-06-09 14:45
465,666,137,38,2012-06-09 14:46
560,1293,106,84,2012-06-09 14:49
560,658,72,84,2012-06-09 14:49
612,1567,170,58,2012-06-09 14:50
496,2530,122,81,2012-06-09 14:55
614,2377,22,38,2012-06-09 14:56
754,2045,35,15,2012-06-09 15:00
321,262,127,84,2012-06-09 15:00
531,1590,174,38,2012-06-09 15:00
383,909,153,86,2012-06-09 15:00
565,1872,170,4,2012-06-09 15:01
809,895,129,54,2012-06-09 15:02
340,491,174,17,2012-06-09 15:08
526,1733,135,29,2012-06-09 15:08
160,74,35,16,2012-06-09 15:11
533,2027,156,81,2012-06-09 15:12
740,1062,153,46,2012-06-09 15:14
740,649,19,46,2012-06-09 15:15
740,141,5,46,2012-06-09 15:15
809,1775,174,54,2012-06-09 15:16
455,2645,112,86,2012-06-09 15:17
379,218,137,17,2012-06-09 15:17
365,2569,65,55,2012-06-09 15:17
302,2037,5,56,2012-06-09 15:19
675,242,153,78,2012-06-09 15:19
302,1825,5,56,2012-06-09 15:19
92,949,170,84,2012-06-09 15:19
31,1008,63,84,2012-06-09 15:19
31,2214,27,84,2012-06-09 15:20
542,2559,11,38,2012-06-09 15:20
469,2293,135,84,2012-06-09 15:22
451,480,11,38,2012-06-09 15:22
527,626,55,84,2012-06-09 15:23
120,2410,164,38,2012-06-09 15:24
62,223,5,52,2012-06-09 15:26
542,2656,63,38,2012-06-09 15:27
217,1483,48,84,2012-06-09 15:28
652,72,63,84,2012-06-09 15:28
82,2295,63,9,2012-06-09 15:33
455,2686,72,86,2012-06-09 15:34
131,982,129,67,2012-06-09 15:35
35,658,72,84,2012-06-09 15:35
531,1285,111,84,2012-06-09 15:36
251,365,63,84,2012-06-09 15:38
77,892,171,41,2012-06-09 15:43
815,379,156,81,2012-06-09 15:46
474,755,170,55,2012-06-09 15:46
82,689,5,52,2012-06-09 15:52
217,360,123,84,2012-06-09 15:52
622,2250,11,81,2012-06-09 15:55
167,2094,5,5,2012-06-09 15:56
556,2219,153,38,2012-06-09 15:58
214,1859,148,54,2012-06-09 15:59
527,1431,67,17,2012-06-09 16:00
251,840,156,84,2012-06-09 16:00
168,2454,170,9,2012-06-09 16:02
688,98,12,84,2012-06-09 16:04
245,2101,174,84,2012-06-09 16:05
597,137,72,17,2012-06-09 16:05
622,1855,63,81,2012-06-09 16:07
61,653,110,86,2012-06-09 16:12
131,634,5,67,2012-06-09 16:12
340,2228,122,17,2012-06-09 16:13
624,565,153,88,2012-06-09 16:14
624,1127,35,88,2012-06-09 16:16
778,1670,132,45,2012-06-09 16:16
624,2437,48,88,2012-06-09 16:16
327,2015,174,30,2012-06-09 16:17
624,1225,33,88,2012-06-09 16:17
738,142,155,54,2012-06-09 16:20
45,2228,122,17,2012-06-09 16:33
471,933,48,84,2012-06-09 16:36
465,1431,67,17,2012-06-09 16:37
342,864,67,49,2012-06-09 16:38
251,2512,135,86,2012-06-09 16:41
718,1408,153,51,2012-06-09 16:43
54,2225,63,34,2012-06-09 16:43
524,738,127,7,2012-06-09 16:45
524,1993,5,7,2012-06-09 16:46
102,32,7,17,2012-06-09 16:47
683,2228,122,17,2012-06-09 16:48
709,961,5,29,2012-06-09 16:49
467,588,59,66,2012-06-09 16:50
451,762,170,38,2012-06-09 16:50
768,2101,174,84,2012-06-09 16:54
6,2410,164,38,2012-06-09 16:56
163,2800,5,53,2012-06-09 16:58
614,460,153,38,2012-06-09 17:00
738,1608,106,38,2012-06-09 17:00
738,1820,106,38,2012-06-09 17:00
614,356,34,38,2012-06-09 17:01
509,1221,5,48,2012-06-09 17:06
231,458,156,5,2012-06-09 17:06
54,1761,27,34,2012-06-09 17:11
231,2614,72,56,2012-06-09 17:11
282,2662,48,84,2012-06-09 17:13
809,2653,153,54,2012-06-09 17:14
131,634,5,67,2012-06-09 17:16
727,780,63,65,2012-06-09 17:16
608,53,24,84,2012-06-09 17:18
111,866,26,38,2012-06-09 17:18
608,1170,74,84,2012-06-09 17:18
527,864,67,49,2012-06-09 17:19
527,2473,127,49,2012-06-09 17:19
204,2680,5,48,2012-06-09 17:23
808,1432,5,63,2012-06-09 17:24
465,1005,67,24,2012-06-09 17:29
187,2145,72,68,2012-06-09 17:31
812,2645,112,86,2012-06-09 17:31
342,2473,127,49,2012-06-09 17:32
111,1389,72,38,2012-06-09 17:33
526,2120,94,29,2012-06-09 17:42
702,1747,54,56,2012-06-09 17:44
247,695,127,70,2012-06-09 17:49
29,816,153,48,2012-06-09 17:50
637,2172,122,41,2012-06-09 17:51
187,1873,72,6,2012-06-09 17:51
392,937,35,18,2012-06-09 17:52
4,262,127,84,2012-06-09 17:54
86,1728,172,28,2012-06-09 17:56
361,1392,145,38,2012-06-09 17:57
102,2064,172,38,2012-06-09 17:58
342,2473,127,49,2012-06-09 18:04
168,2295,63,9,2012-06-09 18:05
204,1829,153,48,2012-06-09 18:06
788,427,129,17,2012-06-09 18:06
204,227,80,54,2012-06-09 18:06
342,864,67,49,2012-06-09 18:07
626,557,54,67,2012-06-09 18:07
82,912,112,68,2012-06-09 18:07
257,2491,51,84,2012-06-09 18:10
322,886,5,81,2012-06-09 18:11
281,471,11,84,2012-06-09 18:11
187,137,72,17,2012-06-09 18:12
555,2036,33,38,2012-06-09 18:15
372,2645,112,86,2012-06-09 18:16
465,1590,174,38,2012-06-09 18:17
168,1036,63,9,2012-06-09 18:18
186,250,169,83,2012-06-09 18:21
441,32,7,17,2012-06-09 18:24
787,2492,173,58,2012-06-09 18:26
326,501,5,60,2012-06-09 18:28
420,2330,122,38,2012-06-09 18:28
797,2188,170,81,2012-06-09 18:29
319,1111,33,26,2012-06-09 18:33
287,1296,156,25,2012-06-09 18:35
493,161,33,10,2012-06-09 18:41
98,1766,122,81,2012-06-09 18:41
98,2793,135,81,2012-06-09 18:42
131,937,35,18,2012-06-09 18:44
56,1644,122,84,2012-06-09 18:56
288,1873,72,6,2012-06-09 18:57
815,1466,135,81,2012-06-09 18:57
685,2678,35,84,2012-06-09 18:58
685,1453,63,84,2012-06-09 18:59
75,1291,156,38,2012-06-09 19:01
473,1785,122,52,2012-06-09 19:01
75,2725,156,38,2012-06-09 19:01
454,2645,112,86,2012-06-09 19:01
155,1326,33,84,2012-06-09 19:01
75,1923,156,17,2012-06-09 19:02
75,2452,156,86,2012-06-09 19:02
624,2103,65,88,2012-06-09 19:03
75,2645,112,86,2012-06-09 19:04
624,1127,35,88,2012-06-09 19:04
624,2429,127,88,2012-06-09 19:06
321,1627,157,84,2012-06-09 19:06
77,419,63,74,2012-06-09 19:10
231,1590,174,38,2012-06-09 19:11
93,1105,33,38,2012-06-09 19:12
809,2655,171,15,2012-06-09 19:13
450,1533,122,17,2012-06-09 19:16
400,474,114,23,2012-06-09 19:17
4,930,150,17,2012-06-09 19:17
80,2634,164,38,2012-06-09 19:17
683,491,174,17,2012-06-09 19:20
524,20,134,7,2012-06-09 19:24
191,117,33,17,2012-06-09 19:27
770,1759,93,17,2012-06-09 19:27
597,1579,72,68,2012-06-09 19:29
592,2318,153,86,2012-06-09 19:32
130,588,59,66,2012-06-09 19:34
93,1889,99,38,2012-06-09 19:35
231,626,55,84,2012-06-09 19:36
597,2642,72,68,2012-06-09 19:39
225,2795,63,38,2012-06-09 19:39
579,1614,123,38,2012-06-09 19:40
648,819,5,17,2012-06-09 19:40
62,195,58,50,2012-06-09 19:41
305,1868,5,56,2012-06-09 19:42
626,1906,110,49,2012-06-09 19:44
102,1220,110,38,2012-06-09 19:48
6,178,133,84,2012-06-09 19:52
179,2752,5,69,2012-06-09 19:57
361,2064,172,38,2012-06-09 19:59
61,2344,142,74,2012-06-09 20:02
231,2577,55,84,2012-06-09 20:07
765,2618,31,84,2012-06-09 20:18
809,2653,153,54,2012-06-09 20:24
509,2064,172,38,2012-06-09 20:24
499,2410,164,38,2012-06-09 20:27
624,2520,174,88,2012-06-09 20:32
740,2098,120,46,2012-06-09 20:32
624,447,5,13,2012-06-09 20:32
509,2101,174,84,2012-06-09 20:44
808,1432,5,63,2012-06-09 20:45
808,1942,127,63,2012-06-09 20:45
729,2287,122,84,2012-06-09 20:45
738,2280,106,15,2012-06-09 20:45
264,1577,135,38,2012-06-09 20:46
520,1226,87,9,2012-06-09 20:48
520,1332,5,66,2012-06-09 20:48
52,2633,31,84,2012-06-09 20:52
339,1207,72,83,2012-06-09 20:53
606,47,103,10,2012-06-09 20:54
400,981,91,23,2012-06-09 20:54
606,2348,148,10,2012-06-09 20:54
606,2781,174,10,2012-06-09 20:54
606,2509,5,10,2012-06-09 20:55
756,72,63,84,2012-06-09 20:58
135,1655,156,15,2012-06-09 21:04
744,1354,122,84,2012-06-09 21:05
305,756,156,56,2012-06-09 21:05
687,2440,5,15,2012-06-09 21:07
18,246,5,17,2012-06-09 21:08
189,77,156,25,2012-06-09 21:10
437,2662,48,84,2012-06-09 21:17
365,673,156,55,2012-06-09 21:18
694,2085,94,84,2012-06-10 10:19
19,849,153,17,2012-06-09 21:20
616,1838,145,38,2012-06-09 21:21
282,960,33,38,2012-06-09 21:22
