Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
1748,"[501, 405, 161, 427, 146, 700]",170,38,"[13, 19, 4, 22, 17, 20, 18, 10]","[2677, 916, 1748, 1743, 410, 1029, 1562, 2430, 2656, 2167, 968, 1372, 2395, 2340, 1161, 2692, 127, 2107, 2369]","[2677, 1029, 2430, 2167, 916, 1372, 2340, 2692, 1748, 1743, 2369]"
1749,[80],16,17,"[11, 10, 14, 16, 12, 9, 18]","[948, 2608, 2730, 2609]","[948, 2730, 2609]"
1750,[730],5,67,"[23, 9, 19, 18, 17, 10, 21, 3, 22, 12, 13, 16, 0, 6, 20, 2]","[397, 2170, 1750, 633, 2505, 2672]","[397, 1750, 633, 2170, 2505, 2672]"
1751,"[42, 268, 90, 597, 724, 35, 57, 535, 170, 588]",72,68,"[22, 14, 23, 12, 16, 15, 0, 13, 9, 21, 7, 10, 8, 17]","[2145, 658, 1135, 1751, 1309, 2576, 897, 165, 158, 2642, 771, 1888]","[2145, 1751, 658, 1135, 2576, 165, 897, 1309, 2642, 1888]"
1752,"[186, 339, 552, 421]",72,4,"[0, 21, 23, 20, 12, 17]","[1207, 2516, 1690, 658, 734, 1541, 1864, 1801, 1148, 1301, 823, 1401, 383, 2712]","[1207, 1864, 1801, 1148, 823, 1690, 1401, 658, 2712]"
1753,"[557, 488, 229, 124]",11,38,"[8, 12, 2, 18, 7, 13, 9]","[412, 2252, 1753, 574, 2549, 1962, 2258, 101, 620, 1207, 658]","[412, 2252, 2549, 2258, 620, 658, 1753]"
1754,"[207, 95, 75, 141, 361, 31, 167, 534, 231, 715]",116,38,"[16, 17, 18, 15, 19, 20]","[1851, 1590, 1232, 1838, 1583, 2184, 666, 2539, 403, 448, 2064, 2094, 862, 446, 1806, 1252, 83, 1623, 26, 1636, 460]","[1851, 1232, 1583, 2184, 2539, 448, 2094, 1623, 1636, 1590]"
1755,[100],54,84,"[18, 10, 19, 13, 12, 11, 16]","[1755, 1333, 35, 2399, 1293]","[1755, 35, 1333, 1293]"
1756,[412],11,4,"[7, 6, 8, 16]","[1756, 1672, 1836, 775, 2494, 1956, 2645]","[1756, 1672, 775, 1836, 1956, 2494, 2645]"
1757,[269],5,19,"[1, 12, 22, 10, 21, 9, 23, 0, 17, 15, 4, 16, 7, 18, 14, 19, 6, 13, 20, 2, 3, 11]","[1757, 2281, 1535, 1009, 822, 1709, 1601, 1295, 817, 2045, 1892, 1944, 2494, 1670, 754, 1973, 2593, 2577, 1710, 508, 1359]","[1757, 2281, 1535, 1009, 822, 2045, 1892, 1944, 2577, 1601, 1710, 2494, 1295, 1670, 754, 817, 1973, 2593]"
1758,[21],135,41,"[22, 12, 13, 23, 17, 21, 14]","[892, 1758, 470, 1293, 2396, 2635, 626, 453, 2210]","[470, 1758, 1293, 892, 2396, 626, 453, 2635]"
1759,"[770, 480]",93,17,"[11, 17, 18, 0, 10, 22, 20, 19, 16, 15, 12, 9, 21]","[321, 1759, 1853, 2219, 1312, 2525, 1403, 2753, 1232, 635, 2618, 2312, 271, 573, 753, 2578]","[321, 1759, 1853, 1312, 2753, 635, 2312, 2578]"
1760,[204],110,54,"[16, 20, 17, 23, 18, 3, 1, 2, 0, 4, 13, 5, 15, 21, 22, 14, 11, 12]","[1279, 2706, 505, 2448, 2151, 632, 2131, 2538, 2238, 2680, 798, 1310, 1435, 2689, 227, 2741, 2601, 2158, 381, 850, 1973, 1990]","[2706, 505, 632, 2131, 2151, 1310, 2689, 798, 2601, 2538, 381, 1973, 1990, 2238, 2680]"
1761,"[54, 459]",27,34,"[14, 19, 16, 13, 17, 12, 15, 20, 11]","[2225, 2299, 48, 1368]","[2299, 48, 2225, 1368]"
1762,[73],54,38,"[9, 8, 10]","[1298, 207, 1762, 2637, 2536]","[207, 1762, 1298, 2536, 2637]"
1763,"[579, 783, 125, 548, 361, 702, 767, 666, 214, 380, 652, 289, 75, 231, 550, 305, 159, 797, 233]",48,56,"[16, 13, 15, 19, 18, 8, 12, 17, 14, 10, 9]","[1777, 171, 1545, 2455, 1031, 2064, 72, 148, 2762, 823, 513, 306, 624, 491, 2521, 1161, 59, 821, 758, 2566, 756, 626, 1951, 1877, 1837, 2306, 2577, 2775, 1392, 2479, 2182, 122, 2693]","[171, 1031, 513, 624, 2455, 2521, 59, 758, 756, 148, 2064, 1951, 1837, 72, 2577, 2775, 2762, 2479, 2182, 2693]"
1764,[327],135,55,"[21, 2, 19, 18, 17, 1, 15, 0]","[1764, 994, 405, 1827, 1402, 2057, 2397, 823]","[994, 1764, 1827, 405, 823]"
1765,"[456, 429, 432, 62]",142,84,"[7, 6, 8, 20, 14]","[1256, 2668, 2573, 2309, 1318, 2319, 996, 4, 1765, 347, 223, 60, 1293, 2567, 658, 2477, 225, 2523, 1945]","[1318, 2573, 1256, 4, 2309, 2319, 223, 1293, 2567, 1765, 2668, 1945]"
1766,[98],122,81,"[21, 17, 18, 20, 19, 8, 5, 22]","[2793, 2537, 829, 2802, 1538, 2335, 377]","[2793, 2802, 829, 2335, 1538, 2537]"
1767,"[141, 624, 391, 619]",136,38,"[12, 13, 15, 11, 20, 14]","[2305, 2179, 448, 2659, 658, 1931, 1079, 2290, 2480, 403, 1979, 1649, 579, 1196, 2030, 192, 2625, 1121, 447, 829]","[2305, 658, 2179, 1079, 2659, 1979, 1649, 1931, 2625, 2290, 1121, 829]"
1768,"[732, 15, 242, 753]",170,84,"[7, 18, 17, 11, 10, 9, 15]","[1768, 304, 2645, 491, 1920, 2363, 1159, 1985, 1741, 2196, 1588, 960, 851, 2036]","[1768, 304, 2645, 491, 1920, 1588, 1159, 1985, 1741, 2363, 2036]"
1769,[206],54,19,"[7, 18, 8, 9]","[1850, 1769, 31, 658, 2145, 2516, 104, 1319]","[1850, 1769, 31, 2145, 658, 2516, 1319]"
1770,[704],54,84,"[14, 10, 13, 11, 7, 9, 8]","[888, 1055, 626, 1483, 293, 702, 2201, 2130, 764, 1133, 2776]","[1055, 1483, 888, 702, 2130, 1133, 293, 626]"
1771,"[746, 36]",153,84,"[17, 18, 7, 20, 19, 14, 11, 6, 16, 13, 1, 9, 10, 22, 23]","[1283, 2705, 1771, 292, 1679, 2250, 1496, 12, 139, 162, 291, 2312, 3, 1645, 335, 1855, 2026, 1114, 160]","[292, 1771, 2705, 1679, 1283, 139, 12, 162, 2250, 2312, 1645, 1855, 291, 160]"
1772,[403],106,63,"[1, 22, 23, 16, 12, 18, 9, 15, 6, 2, 17]","[2510, 404, 1376, 2366, 373, 674, 2091, 2760, 1260, 2425, 839, 792, 1224, 693, 319, 289, 580, 2721, 2716]","[674, 1260, 404, 792, 2366, 1224, 319, 1376, 2091, 580, 2425, 839, 2716]"
1773,"[641, 558, 493, 634, 713, 656, 533, 81]",123,84,"[13, 14, 12, 9, 10, 11, 17, 20]","[1773, 2468, 2776, 271, 1798, 213, 2744, 626, 952, 1165, 1456, 1646, 2027, 2690, 2393, 1503, 2074, 1532, 1601, 2106, 1969]","[1773, 2776, 2468, 2744, 626, 1798, 952, 1456, 2027, 213, 2393, 2074, 1601, 1969]"
1774,"[217, 182, 463, 189, 65, 622, 479]",11,84,"[18, 7, 16, 13, 9, 6, 11, 22, 14]","[292, 2350, 1082, 1863, 2460, 293, 491, 1165, 2074, 1099, 1309, 77, 723, 2756, 291]","[2350, 1082, 2460, 491, 2074, 1099, 292, 723, 1863]"
1775,[809],174,54,"[16, 17, 8, 15, 12, 13]","[2653, 895, 2655, 1652, 876, 2450, 2175, 2006]","[2653, 2655, 1652, 2450, 876]"
1776,"[587, 363, 17, 75, 2, 140, 548, 339, 580, 532, 180, 769]",174,17,"[17, 12, 16, 11, 19, 18, 4, 9]","[1105, 1142, 2531, 1099, 2064, 1823, 134, 1940, 1818, 313, 491, 1871, 1125, 2584, 1663, 1690, 2074, 32, 703, 1482, 1590, 1991, 892, 1286, 903, 1219]","[1142, 1105, 134, 1818, 2531, 1871, 1125, 2584, 1690, 1823, 32, 703, 1482, 1991, 1099, 903]"
1777,"[702, 783, 255, 102, 770, 544, 556, 378, 361, 641, 48, 761, 87, 140, 347, 117, 311, 369, 486, 75, 231, 70, 550, 663, 501, 445]",72,56,"[15, 21, 16, 17, 18, 12, 8, 13, 11, 20, 14, 19, 0, 2, 23, 22]","[171, 1586, 2674, 1763, 1632, 2775, 1747, 2054, 2460, 2182, 883, 1670, 1829, 1026, 2749, 1205, 1545, 1658, 2506, 2738, 2308, 658, 1264, 2167, 1252, 571, 465, 2334, 94, 2011, 248, 1745, 1207, 1518, 1434, 2064, 2399, 2727, 1527, 773, 1068, 258, 1809, 2026, 879, 2546, 2756, 548, 1704, 1582, 1853, 1403, 862]","[2674, 171, 1763, 1632, 2775, 2182, 1747, 1586, 1545, 2054, 2460, 2738, 658, 2167, 465, 94, 248, 1670, 883, 2064, 2727, 2026, 2546, 2756, 2749, 1403]"
1778,"[291, 641, 793, 254, 527, 14, 250, 582, 661, 200, 513, 482, 733, 674]",94,17,"[19, 20, 23, 21, 22, 18, 1]","[1648, 836, 553, 775, 1093, 1992, 2607, 1285, 2419, 2297, 9, 960, 1524, 1661, 2441, 2618, 2064, 658, 743, 1497, 711, 1784, 657, 129, 217, 1625, 1420, 561]","[1648, 836, 553, 1992, 1285, 2297, 960, 1661, 2618, 658, 1497, 1784, 129, 1625, 561]"
1779,[247],50,46,"[13, 17, 12, 23, 22, 21, 7, 5, 0, 6, 1, 3, 10, 14]","[695, 1204, 744, 2098, 1779, 1343, 2014, 1062, 2692, 2066, 378, 1710]","[695, 744, 2014, 2098, 1779, 2692, 1204, 2066]"
1780,[393],122,17,"[3, 20, 23, 0, 21, 1, 2, 22]","[2374, 690, 1780, 1165, 1059, 1291, 400]","[2374, 1780, 690, 1059, 1165]"
1781,"[467, 722, 460, 503, 174, 298, 381, 151, 131]",63,18,"[19, 12, 14, 16, 10, 17, 18]","[937, 1248, 79, 941, 21, 634, 2261, 721, 1317, 1522, 518, 993, 1035, 198, 2557]","[937, 1248, 21, 634, 2261, 79, 721, 941, 1317, 1522, 518, 1035, 198, 2557]"
1782,"[233, 397, 288, 392, 731, 312, 209, 649, 471, 759, 294, 291, 597, 52, 771, 492, 469]",111,84,"[12, 8, 9, 13, 16, 18, 15, 17, 11, 14, 10]","[132, 919, 2747, 764, 1782, 2046, 1104, 626, 59, 597, 1654, 1792, 814, 1532, 1661, 301, 917, 686, 1568, 1080, 1846, 234, 1317, 1628, 360, 2293, 527, 2079, 775, 752, 1944, 1920, 1542, 1059, 2067, 517, 2460, 1433]","[132, 626, 597, 1792, 814, 1661, 917, 1568, 1846, 1317, 1628, 764, 1782, 919, 527, 775, 2747, 1920, 1059, 517, 2046, 1433]"
1783,"[312, 223]",63,51,"[1, 23, 14, 16, 9, 17, 10, 7]","[1199, 46, 1963, 230, 2580, 2125, 2139, 2173, 794, 1683, 2751]","[1199, 46, 1963, 2125, 2173, 2580, 1683, 2751]"
1784,[641],5,4,"[16, 23, 22, 20, 18, 19, 12, 13, 15, 21, 8, 7, 0, 10, 17]","[1503, 1784, 263, 2045, 1541, 156, 1061, 378, 1590, 1553, 1164, 1142, 626, 1207, 775, 773, 1778, 1607, 1829, 2756, 2662, 491, 1856, 2400, 1293, 1976, 1424, 1872]","[1784, 1503, 263, 1541, 1590, 156, 1061, 1142, 626, 1207, 773, 1829, 2045, 378, 2662, 1856, 2400, 1293, 1976, 1872]"
1785,[473],122,52,"[2, 1, 0, 19, 23, 3]","[1785, 2732, 2267]","[1785, 2732, 2267]"
1786,"[785, 806, 314]",107,84,"[9, 21, 17, 15, 13, 7, 8]","[317, 401, 936, 2230, 2460, 434, 2464, 1165]","[317, 936, 2460, 434, 1165]"
1787,"[632, 515, 357, 683, 245, 494, 654, 563, 557, 333]",168,38,"[6, 10, 21, 23, 9, 1, 3, 8, 16, 0, 19, 20, 18, 5]","[668, 1787, 905, 1096, 1453, 2460, 412, 277, 1662, 607, 1914, 207, 1354, 1655, 1044, 1237, 658, 1540, 682, 626, 2765, 2541, 385, 1207, 541, 1125, 471, 1670, 109, 491, 2228]","[668, 1787, 905, 1096, 207, 1655, 1237, 1453, 1540, 682, 2765, 385, 541, 412, 1125, 1670, 277]"
1788,[556],54,86,"[9, 19, 15, 17, 14, 8, 18, 16, 11, 10, 12]","[1369, 1393, 212, 879, 1296, 1611, 2452, 92, 2219, 1456]","[1369, 212, 1296, 879, 2452, 1393, 2219, 1456]"
1789,"[305, 335, 715, 466, 340, 499, 314, 327, 487, 538, 89, 140, 563, 183, 637, 783, 799, 63, 21, 693, 366, 474, 740, 544, 55, 644, 87, 56, 515, 420, 467, 98, 322, 503, 608, 451, 84, 719]",157,84,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[1416, 829, 371, 1504, 1789, 1610, 599, 2621, 817, 901, 1367, 177, 1586, 1132, 1415, 2379, 2167, 1207, 428, 2486, 804, 1590, 1977, 2460, 2650, 756, 1612, 1741, 9, 1134, 880, 1469, 1970, 1454, 1588, 2330, 1616, 2805, 220, 1520, 1699, 789, 1624, 360, 432, 1535, 1248, 1604, 2072, 658, 1027, 517, 626, 26, 171, 1227, 1170, 704, 1730, 129, 269, 2300, 806, 2246, 687, 1075, 2270, 385, 2090, 2228]","[2621, 901, 177, 1132, 2379, 1207, 2486, 829, 1590, 2460, 756, 1612, 9, 880, 1970, 1588, 371, 1616, 220, 1699, 1624, 1504, 432, 1789, 1535, 1604, 658, 517, 26, 1227, 704, 129, 2300, 1610, 806, 687, 1075, 385, 2228]"
1790,"[301, 321, 246, 583, 792, 596, 291, 56, 358, 771]",122,38,"[0, 1, 19, 22, 3, 23]","[124, 1941, 1433, 1367, 2363, 2694, 1577, 2419, 114, 2491, 573, 2063, 2715, 1625, 2621, 2193, 1033, 2722, 1445, 441]","[124, 1433, 1367, 1941, 1577, 114, 573, 2715, 2621, 2722, 441]"
1791,[327],9,84,"[11, 8, 18, 7, 14, 19]","[1701, 2701, 646, 2698, 1827, 214, 2015, 2675, 685, 1988]","[2701, 646, 2698, 1827, 2675, 1988]"
1792,[233],54,17,"[7, 6]","[1792, 1937, 59, 2673, 1634, 1654, 658, 103, 1782, 2035, 2306, 1112, 1886]","[1792, 59, 1937, 2673, 103, 1634, 1654, 658, 1886]"
1793,"[84, 748, 125]",48,46,"[13, 9, 15, 14, 10, 12, 17]","[221, 1599, 119, 1609, 1415, 2431, 306, 1805, 2379, 1057, 1508, 2571, 619]","[221, 1599, 1415, 2379, 1057, 2431, 619, 1805]"
1794,"[86, 805, 431, 600, 751, 190, 656, 608, 584, 506]",72,25,"[18, 20, 17, 23, 9, 8, 5, 21, 22, 0, 6, 12, 7, 2]","[2463, 2686, 2460, 2168, 809, 1794, 52, 199, 750, 1933, 1989, 1485, 2314, 26, 1157, 1379, 1170, 1385, 1531, 1390]","[2168, 2463, 2460, 2686, 809, 750, 1989, 1794, 1485, 2314, 1157, 1170, 1390]"
1795,"[634, 574, 169]",156,34,"[6, 19, 3, 20, 12, 14]","[2095, 1955, 570, 626, 1795, 76, 2466, 1188, 2460, 2393, 658, 2747]","[570, 626, 1955, 2466, 1188, 2393, 1795, 2747]"
1796,"[178, 35, 200, 704, 337, 465, 310, 150, 760, 341, 270]",11,38,"[9, 18, 12, 3, 13, 1, 10, 15, 21, 17, 11, 14]","[433, 1813, 2629, 1796, 2576, 1482, 1676, 1590, 1052, 874, 1670, 2004, 271, 491, 764, 2688, 2119, 378, 1083, 1117, 838, 2201, 2776, 1860, 83, 372, 1922]","[433, 1813, 2629, 1796, 2576, 1052, 1482, 874, 1670, 271, 764, 2119, 1676, 1083, 838, 2776, 83, 1922]"
1797,[380],135,81,"[18, 19, 11, 7, 22, 21, 10]","[72, 148, 1973, 2066, 1710, 2743, 2027, 2491, 2564, 2678, 1296]","[72, 1710, 2027, 148, 1973]"
1798,"[4, 420, 493, 120, 14, 778, 465, 77, 786]",122,84,"[18, 14, 13, 17, 20, 9, 15, 11, 6, 19, 0]","[2776, 2330, 626, 1773, 1012, 2097, 101, 2682, 1293, 1083, 216, 493, 1324, 773, 1978, 2384, 303, 2101, 2526, 1676, 915, 459, 1509]","[2330, 1012, 101, 1293, 216, 1324, 773, 1978, 2384, 2101, 2526, 626, 1773, 459, 1509]"
1799,[300],54,17,"[9, 13, 10, 11]","[1447, 1799, 658, 1545, 2093, 2522, 2756]","[1799, 1545, 1447, 2522, 2093, 658, 2756]"
1800,"[438, 6, 373, 621, 138, 207, 580, 366, 12, 669, 646, 589]",150,84,"[13, 19, 20, 18, 14, 23, 22, 17, 16]","[2755, 853, 1851, 658, 1482, 856, 1660, 2066, 1635, 101, 1230, 138, 1622, 1991, 959, 1689, 275, 650, 960, 2036, 235, 2411]","[2755, 853, 1660, 1851, 1635, 1230, 1622, 959, 275, 960, 658, 235, 2411]"
1801,[186],109,83,"[14, 13, 0, 23, 3, 20, 2, 1, 17, 4, 10, 12, 5, 16, 8, 21, 11, 9, 15, 19]","[250, 572, 65, 700, 1801, 1735, 1864, 467, 2058, 2407, 2546, 1054, 734, 869, 1023, 1207, 1752, 30, 560]","[250, 700, 1864, 1735, 572, 1801, 467, 2546, 1054, 65, 869, 2407, 1023, 1207, 30, 560, 2058]"
1802,[525],13,43,"[8, 19, 15, 7, 9, 14, 12]","[1802, 1380, 1118, 2574, 233, 2489, 1728, 937, 1737]","[1802, 1380, 2574, 1118, 233, 2489, 937, 1737]"
1803,[204],171,17,"[19, 13, 20, 12, 14, 7, 11, 18]","[504, 1477, 2169, 2303, 414, 1281, 2448, 2700, 2518, 2151, 2158, 331, 2582, 1310, 1829, 632, 1990, 2753, 505, 227, 1979, 2680, 2741, 1465]","[1477, 504, 414, 2700, 2151, 2518, 2169, 2582, 1829, 632, 1979, 1281, 2741, 1465]"
1804,[153],54,38,"[9, 8, 16, 13, 12, 11, 10]","[1804, 1977, 1517, 2536]","[1804, 1977, 2536]"
1805,[748],5,19,"[15, 16, 20, 8, 11, 22, 19, 17, 23, 0, 21, 1, 18, 4, 9, 13, 6]","[873, 439, 1805, 1384, 667, 7, 1793, 383, 2748, 101, 161, 2645, 2144]","[873, 1805, 439, 667, 7, 1793, 1384, 383, 2748]"
1806,[207],70,84,"[9, 10, 14, 13]","[1851, 1806, 2521, 1754, 2172, 472]","[1851, 1754, 2172, 1806, 472]"
1807,[311],136,17,"[9, 16, 14, 10, 8, 12]","[2447, 1807, 2334, 1742]","[2447, 1807, 2334]"
1808,[543],54,38,"[8, 12, 13, 14, 9]","[1808, 2799, 1309, 1581, 775, 2162, 2377, 1670]","[1808, 1581, 2162, 1309, 2377, 2799, 1670]"
1809,"[178, 678, 501, 816, 297, 418, 389, 581, 347, 718, 557, 110, 550, 596, 28]",90,38,"[0, 23, 8, 21, 4, 22, 20, 18, 12, 5]","[2064, 690, 1639, 705, 2352, 1258, 2636, 1083, 2470, 2022, 127, 1338, 2676, 1451, 1527, 1777, 412, 2252, 1326, 852, 2374, 1392, 424, 481, 1408, 626, 912]","[690, 2352, 2636, 2470, 127, 2676, 1527, 1777, 2252, 1639, 2374, 424, 1408, 912]"
1810,"[383, 104]",135,34,"[22, 20, 19, 18, 23, 16, 17, 9, 7, 14]","[1810, 2003, 909, 2304, 1278, 824]","[1810, 2003, 909, 2304, 824]"
1811,"[483, 335, 396, 429, 647, 492, 151, 276]",33,41,"[19, 22, 15, 21, 20, 17, 18]","[417, 2685, 1293, 2257, 339, 68, 1970, 1643, 1469, 2672, 42, 1383, 1309, 152, 188]","[68, 417, 1970, 1469, 2672, 1293, 42, 2257, 1309, 188]"
1812,"[527, 120, 619, 635, 759, 75]",58,38,"[9, 12, 2, 8, 11, 13, 19, 17, 21]","[2121, 1854, 1573, 403, 1922, 2449, 2484, 589, 658, 2776, 975, 2553, 2332, 2453, 2785, 1377, 1845, 1948, 1982, 2046, 1670]","[1854, 2449, 2121, 589, 403, 2776, 2553, 1573, 2453, 2484, 1377, 1948, 1670]"
1813,[270],123,38,"[13, 11, 17, 16, 0, 14, 12]","[1796, 433, 2629, 1813, 1670]","[1796, 433, 2629, 1813]"
1814,[371],55,6,"[18, 7, 6, 13, 17]","[2341, 296, 2704, 2307, 1814]","[2341, 296, 2704, 1814]"
1815,"[72, 543, 341]",170,38,"[19, 10, 11, 20]","[130, 1581, 1093, 2374, 635, 2183, 1409, 2377, 26]","[130, 2374, 2183, 1409, 1581]"
1816,[49],127,41,"[6, 8, 11, 23, 17, 13]","[1443, 1895, 534, 14, 2433, 368, 1100, 1021, 352, 1237, 429, 2658]","[1895, 1443, 534, 2433, 368, 14, 1100]"
1817,[784],86,5,"[17, 16, 14, 15, 18, 23]","[2190, 1817, 1589, 1267, 1449]","[2190, 1817, 1589, 1449]"
1818,"[327, 17]",72,63,"[6, 10, 20, 17, 8, 5, 9, 15]","[2698, 1879, 1827, 1134, 2015, 2701, 1988, 405, 1776, 1940, 914, 1402, 531, 2772, 880, 2723, 626, 1701]","[2698, 1134, 405, 2015, 1940, 2701, 1402, 531, 1988, 2772, 2723, 626, 1701]"
1819,[346],5,86,"[15, 5, 6, 3, 20, 7, 22, 0, 19, 23, 4, 18, 21]","[325, 194, 2391, 1819, 1708, 1983, 2385, 2763, 2649, 2255, 304, 599, 1456]","[325, 194, 2391, 1819, 1708, 1983, 2649, 304, 599, 1456]"
1820,"[738, 241, 708]",106,38,"[17, 14, 16, 3, 22, 19, 15, 18]","[1608, 283, 2280, 142, 1908, 385, 626, 2159, 1291]","[1608, 283, 2280, 385, 1908, 2159, 1291]"
1821,[248],170,12,"[18, 8, 19, 5, 7, 17, 10, 11]","[238, 1821, 1160, 1653]","[238, 1821, 1653]"
1822,[264],54,38,"[9, 14, 10]","[2219, 2370, 1995, 1312, 146, 393, 1822, 160, 2803, 2460, 2251, 2167, 1577, 385, 207]","[2219, 2370, 1312, 1995, 2803, 393, 2251, 1822, 146, 385, 207]"
1823,"[564, 363, 75, 674, 99, 23, 85, 41]",88,17,"[15, 17, 8, 13, 14, 12, 9, 18, 16, 11]","[2074, 1823, 1571, 1904, 427, 2333, 711, 2608, 1208, 1776, 658, 24, 2026, 1489, 1045, 1215, 313, 1309, 2673, 32, 2101, 2678, 1092, 97, 1979, 366, 2398, 1896, 563, 1590, 172, 217]","[2074, 1823, 1904, 1571, 2026, 1045, 313, 2333, 2673, 711, 32, 2678, 97, 1208, 1979, 1776, 658, 2398, 1896, 1590, 172, 217]"
1824,[141],106,25,"[18, 17, 19, 23, 20, 21, 1, 22]","[2592, 1474, 448, 126, 1649, 840, 489, 83, 1079, 2033, 828, 192, 658, 1049, 2625, 1715, 2555]","[1474, 2592, 1079, 2033, 1049, 2555]"
1825,[302],5,56,"[10, 2, 5, 9, 4, 11, 15, 0, 22]","[2037, 1730, 2618, 2765, 1524, 1614, 862, 1411]","[1730, 2037, 2618, 2765, 1524, 1614, 1411]"
1826,"[620, 165, 750, 466, 180, 621]",171,13,"[15, 17, 9, 11, 12, 14, 22, 13, 19, 18, 8, 10, 20]","[1563, 559, 1981, 2645, 2654, 2140, 914, 1728, 456, 912, 2064, 1602, 1157, 1275, 1160, 2460, 140, 1444]","[2645, 2654, 1563, 1981, 1728, 2064, 2460, 2140, 1444, 914]"
1827,[327],108,30,"[8, 4, 7, 5, 10, 6, 9, 2, 21, 18, 20, 16, 15, 19]","[994, 1134, 1879, 2015, 405, 1818, 2698, 2239, 2675, 1402, 1764, 880, 1988, 1791, 1107, 531, 375, 214, 2057, 2772]","[1134, 1879, 994, 1818, 2015, 2698, 2675, 1402, 405, 1764, 531, 375, 2057, 880]"
1828,[186],87,74,"[14, 21, 20, 16]","[734, 1362, 1830, 869, 2058, 1054, 1456, 658, 892, 30]","[1362, 1830, 1456, 734, 2058, 30]"
1829,"[204, 530, 455, 544, 614, 524, 157, 783, 46, 721, 484, 342, 48, 81, 466, 641, 90, 243, 409, 353, 56, 87, 63, 66, 361, 807, 738]",153,48,"[0, 20, 16, 19, 21, 3, 14, 22, 2, 5, 1, 18, 15, 6, 17, 8, 9, 23, 13, 11, 12, 10, 4, 7]","[2151, 227, 1829, 2698, 825, 1663, 248, 2741, 1869, 1994, 146, 1704, 587, 1422, 385, 147, 1264, 505, 504, 994, 2029, 777, 2314, 2064, 153, 1738, 1990, 1031, 1276, 2118, 1401, 2782, 101, 1198, 2131, 2538, 2613, 932, 2303, 1570, 1873, 1872, 20, 2604, 2397, 2343, 710, 1777, 868, 2507, 764, 1202, 244, 2681, 500, 1545, 1933, 5, 434, 1137, 2572, 2011, 2566, 947, 1338, 2325, 2138, 391, 2345, 1165, 1803, 175, 2680, 632, 798, 1279, 2279, 1005, 2529, 2114, 2339, 658, 965, 1131, 829, 401, 2258, 1205, 1456, 1301, 1066, 820, 2460, 1527, 1670, 462, 2360, 2070, 2143, 1247, 1784, 2754, 969, 1860, 1923, 254, 283, 142, 207, 1216]","[2151, 227, 2698, 1829, 2741, 2029, 777, 1422, 147, 248, 1663, 1869, 1994, 505, 994, 1704, 1401, 1264, 101, 2538, 1031, 2303, 20, 2604, 1276, 1777, 1202, 244, 2118, 500, 1933, 434, 1137, 385, 2011, 947, 2325, 2782, 2345, 1198, 1738, 632, 1279, 1005, 932, 2613, 2114, 2314, 2064, 401, 1205, 1570, 1456, 1301, 2460, 1527, 1670, 2397, 462, 2070, 2343, 2143, 710, 825, 1247, 1860, 254, 142, 2507, 1873]"
1830,"[186, 52]",113,74,"[14, 16, 15, 18, 22, 19]","[30, 1362, 1828, 2407, 1456, 869, 2121, 2633, 729, 2506, 892, 734, 700, 560, 467, 548]","[30, 2407, 2633, 1456, 700]"
1831,"[232, 176, 379, 793, 640, 689]",11,17,"[14, 18, 15, 10, 7, 13, 9]","[1831, 218, 521, 265, 968, 597, 532, 1702, 2106, 1356, 266, 514, 665, 1648, 172]","[218, 1831, 265, 1702, 1356, 514, 172]"
1832,"[119, 679, 262, 254, 312, 619]",61,84,"[13, 10, 11, 7, 19, 16, 14]","[804, 1047, 2778, 1341, 1725, 1832, 486, 271, 1590, 2362, 601, 1356, 627, 360, 2106, 2528, 1635, 888]","[804, 2778, 1590, 2362, 601, 1047, 1725, 1832, 627, 2106, 1341, 888]"
1833,"[94, 296]",156,24,"[8, 17, 16, 21, 19, 11, 14, 18, 13]","[2235, 1005, 988, 871, 1939, 2711, 1370, 420, 963, 1919]","[871, 2235, 1939, 1005, 2711]"
1834,[234],7,44,"[3, 10, 0, 2, 1, 4, 8, 21, 23, 16, 22, 6, 9]","[1297, 1834, 1517, 2196, 1920]","[1297, 1834, 2196, 1517]"
1835,"[665, 80, 202]",11,17,"[7, 6, 8, 17, 9, 12, 10]","[1472, 2720, 2324, 1857, 2730, 532, 1835, 2608, 948, 2698, 658, 1207, 1348, 1407]","[1472, 2720, 2324, 1857, 948, 658, 1835, 2730, 1407]"
1836,"[411, 412]",6,81,"[11, 9, 19, 8, 12]","[1756, 1956, 737, 2134, 175, 542, 812, 2662, 2427, 1894, 1672]","[1756, 2134, 737, 2662, 1894, 1956]"
1837,[579],135,56,"[17, 21, 0, 22, 20, 1, 2, 3, 19, 4, 23, 6]","[943, 1837, 112, 1614, 2490, 491, 1285, 1187, 127, 2128, 1763, 710, 1093, 694, 818, 356]","[943, 1837, 1614, 710, 112, 2490, 491, 1285, 1187, 127, 2128]"
1838,"[31, 115, 652, 97, 224, 231, 616, 591, 120, 619]",145,38,"[15, 18, 22, 13, 19, 21, 14]","[83, 1161, 1590, 658, 2226, 1206, 1008, 1754, 2736, 2102, 2596, 1010, 799, 275, 57, 1264, 703, 1573, 2805, 2171, 64, 1216]","[83, 1008, 1754, 2102, 1010, 275, 57, 1264, 703, 658, 2805, 64, 1161]"
